hid,name,year_qtr,start_date,end_date,hstatus,county_name,service_area,planning_area,type_cntrl,type_hosp,phone,address,city,zip_code,ceo,lic_beds,avl_beds,stf_beds,dis_medicare_tradicional,dis_medicare_care,dis_medi_tradicional,dis_medi_care,day_medicare_tradicional,day_medicare_care,day_medi_tradicional,day_medi_care,vis_medicare_tradicional,vis_medicare_care,vis_medi_tradicional,vis_medi_care,grip_medicare_tradicional,grip_medicare_care,grip_medi_tradicional,grip_medi_care,grop_medicare_tradicional,grop_medicare_care,grop_medi_tradicional,grop_medi_care,operational_expenses,professional_expenses
106190200,SAN GABRIEL VALLEY MEDICAL CENTER,20194,10/1/19,12/31/19,OPEN,Los Angeles,11 - Los Angeles,913,Non Profit Corp.,Comparable,626-289-5454,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,JONATHAN AQUINO,273,273,273,722,322,183,626,6292,1909,1213,5726,1012,671,452,2925,66194687,30275219,11849224,69958026,16721137,9282263,2745478,24050386,49478938,283738
106361308,REDLANDS COMMUNITY HOSPITAL,20192,4/1/19,6/30/19,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Comparable,909-335-5501,350 TERRACINA BOULEVARD,REDLANDS,92373,JAMES R. HOLMES,229,197,149,480,1032,250,519,2197,4479,1475,1594,7585,12793,1873,9952,47016948,95933619,16516232,35037490,26235889,60080707,11670179,27242992,86676627,1834790
106340950,MERCY SAN JUAN HOSPITAL,20173,7/1/17,9/30/17,Open,Sacramento,2,309,Non Profit Corp.,Comparable,(916) 537-5000,6501 COYLE AVENUE,CARMICHAEL,95608,BRIAN IVIE,370,370,370,1426,626,495,1278,7068,2787,3267,6121,21704,6206,4175,10456,160949428,67555157,60822003,123036537,52774095,23384397,13181872,56796363,149300197,0
106420491,LOMPOC VALLEY MEDICAL CENTER,20184,10/1/18,12/31/18,Open,Santa Barbara,10 - Santa Barbara/Ventura,805,District,Comparable,805-737-3300,1515 E. OCEAN AVENUE,LOMPOC,93436,JAMES RAGGIO,170,170,170,228,23,21,125,1519,232,256,5792,5151,270,463,5307,5813439,495506,487070,4475861,10314631,679250,772243,7933877,23536111,0
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,20171,1/1/17,3/31/17,Open,Santa Cruz,8,703,Non Profit Corp.,Comparable,(831) 477-2200,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,LAWRENCE DEGHETALDI,30,30,13,56,3,22,47,134,5,71,117,919,102,19,235,4197538,219993,766636,1843645,11500152,1169484,183654,3881841,17222628,0
106141273,NORTHERN INYO HOSPITAL,20181,1/1/18,3/31/18,Open,Inyo,12,1203,District,Comparable,760-873-5811,150 PIONEER LANE,BISHOP,93514,"KEVIN FLANIGAN, MD",25,25,12,156,12,19,27,611,39,45,114,6512,163,1300,3230,6678084,481990,684531,1008943,10805314,404465,2132331,3713757,20069515,3117293
106370875,SHARP CHULA VISTA MEDICAL CENTER,20193,7/1/19,9/30/19,Open,San Diego,14 - San Diego/Imperial,1420,Non Profit Corp.,Comparable,619-482-5800,751 MEDICAL CENTER COURT,CHULA VISTA,91911,PABLO VELEZ,343,343,276,1068,706,409,1121,7049,3868,3784,7270,6948,7512,2071,8430,115854829,64685246,35295768,88442222,43958034,44726355,10863688,55683023,102214877,0
106321016,SENECA HEALTHCARE DISTRICT,20164,10/1/16,12/31/16,Open,Plumas,1,215,District,Comparable,(530) 258-2151,130 BRENTWOOD DRIVE,CHESTER,96020,LINDA WAGNER,26,26,24,29,0,1,2,131,0,1293,7,3417,0,654,541,705752,0,694095,67003,2000082,0,93514,689632,3717307,765575
106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,20172,4/1/17,6/30/17,Open,Los Angeles,11,923,Investor - Corp.,Comparable,(310) 532-4200,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,90255,ARACELI LONERGAN,81,81,81,146,119,242,277,667,466,856,1255,417,370,2757,5508,11157723,7083855,11519990,19325345,2590966,2313576,10859058,17598553,10831262,0
106094002,EL DORADO COUNTY MENTAL HEALTH - PHF,20171,1/1/17,3/31/17,Open,El Dorado,2,304,City/County,Psychiatric Health Facilities,(530) 621-6213,935-B SPRING STREET,PLACERVILLE,95667,ANNE BAKAR,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054766,0
106481094,SUTTER SOLANO MEDICAL CENTER,20202,4/1/20,6/30/20,OPEN,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,707-554-4444,300 HOSPITAL DRIVE,VALLEJO,94589,ABHISHEK DOSI,106,106,52,308,34,84,267,1642,133,363,1084,1265,224,308,2313,27109408,2174881,6199974,17820902,16744873,3473609,1837784,14357145,41283622,0
106190521,MEMORIAL HOSPITAL GARDENA,20181,1/1/18,3/31/18,Open,Los Angeles,11,929,Investor - Corp.,Comparable,310-532-4200,1145 W. REDONDO BEACH BOULEVARD,GARDENA,90247,ARACELI LONERGAN,172,172,149,398,215,197,713,1732,883,761,2451,660,534,1266,5261,26873950,17792722,13514798,56590014,4695071,5036139,4337323,19676986,24395376,0
106334018,MENIFEE GLOBAL MEDICAL CENTER,20201,1/1/20,3/31/20,OPEN,Riverside,12 - Inland Counties,1109,District,Comparable,714-835-3555,28400 MCCALL BOULEVARD,SUN CITY,92585,PETER BARANOFF,84,84,84,120,271,282,182,480,1004,1534,790,662,1299,631,2223,5923319,14068405,6783816,9470252,1904867,6182777,1615278,8129402,13408929,392360
106190280,ENCINO HOSPITAL MEDICAL CENTER,20181,1/1/18,3/31/18,Open,Los Angeles,11,905,Investor - Corp.,Comparable,818-501-0434,16237 VENTURA BOULEVARD,ENCINO,91436,BOCKHI PARK,148,148,148,516,88,37,93,3741,559,263,1287,347,144,177,909,31400723,3920801,2160807,9141221,2594344,922329,690701,3077190,15106005,0
106274043,NATIVIDAD MEDICAL CENTER,20193,7/1/19,9/30/19,Open,Monterey,08 - Mid-Coast,705,City/County,Comparable,831-755-4111,1441 CONSTITUTION BOULEVARD,SALINAS,93906,GARY GRAY,172,114,114,453,0,557,663,3109,0,2271,2649,7109,0,7543,19450,53128839,0,49484983,56337674,12888106,0,12471175,39145467,79022593,0
106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,20201,1/1/20,3/31/20,OPEN,Santa Clara,07 - Santa Clara,429,Non Profit Corp.,Kaiser Foundation Health,510-987-4960,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,THOMAS HANENBURG,331,328,218,104,1599,18,130,644,7421,114,427,298,11576,236,2090,5703042,156527846,5219075,10402464,5874363,125453240,2909837,10911841,238944127,0
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,20183,7/1/18,9/30/18,Open,Tehama,01 - Northern California,211,Church,Comparable,530-225-6000,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,MARK KORTH,76,49,49,349,7,56,212,1212,22,142,532,16113,156,4091,12924,23107826,456007,2394559,10164617,26966355,818297,5217474,19444959,30068997,0
106344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER - PHF,20172,4/1/17,6/30/17,Open,Sacramento,2,311,City/County,Psychiatric Health Facilities,(916) 875-1000,2150 STOCKTON BOULEVARD,SACRAMENTO,95817,"ANTHONY MADARIAGA, LMFT",50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8791629,900657
106361343,ST. MARY MEDICAL CENTER - APPLE VALLEY,20193,7/1/19,9/30/19,Open,San Bernardino,12 - Inland Counties,1211,Church,Comparable,760-242-2311,18300 US HIGHWAY 18,APPLE VALLEY,92307,ALAN H. GARRETT,212,212,210,852,623,243,1178,4520,2662,1500,4028,2227,3137,1874,9303,70969292,53423192,19347040,62818181,28894757,48087332,12698971,75263078,75433141,0
106340950,MERCY SAN JUAN HOSPITAL,20192,4/1/19,6/30/19,Open,Sacramento,02 - Golden Empire,309,Non Profit Corp.,Comparable,916-537-5000,6501 COYLE AVENUE,CARMICHAEL,95608,MICHAEL KORPIEL,370,370,370,1427,696,428,1331,6534,3238,2797,5228,8527,7061,1864,9538,155047714,77563743,59335353,116719934,72745817,35207175,13684955,62092909,169903685,0
106481015,ADVENTIST HEALTH VALLEJO,20202,4/1/20,6/30/20,OPEN,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,707-963-3611,525 OREGON STREET,VALLEJO,94590,DR STEVE HERBER,61,61,56,127,44,95,0,1636,370,943,0,334,16,0,0,7150668,1453930,3932514,0,810288,111538,0,0,7662180,0
106531059,TRINITY HOSPITAL,20173,7/1/17,9/30/17,Open,Trinity,1,207,District,Comparable,(530) 623-5541,60  EASTER AVENUE,WEAVERVILLE,96093,AARON ROGERS,50,50,40,64,0,0,17,420,0,57,317,2749,0,230,2767,1812599,0,45996,461010,1546910,0,201555,1204301,3982851,0
106190958,METROPOLITAN STATE HOSPITAL,20183,7/1/18,9/30/18,Open,Los Angeles,11 - Los Angeles,921,State,State Hospitals,562-863-7011,11401 BLOOMFIELD AVENUE,NORWALK,90650,WILLIAM SILVA,1106,826,826,69,0,0,0,33247,0,0,0,0,0,0,0,22032115,0,0,0,0,0,0,0,48279014,0
106190315,GARFIELD MEDICAL CENTER,20201,1/1/20,3/31/20,OPEN,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,626-573-2222,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,PATRICK PETRE,210,210,210,510,433,184,573,3609,2335,1006,2475,1411,1456,421,1824,79965874,71093593,19947589,64691539,18203680,22037480,3919241,32347102,78673066,0
106190796,RONALD REAGAN UCLA MEDICAL CENTER,20164,10/1/16,12/31/16,Open,Los Angeles,11,927,Non Profit Other,Comparable,(310) 825-5041,757 WESTWOOD PLAZA,LOS ANGELES,90095,DAVID FREINBERG,445,445,445,1527,353,778,500,11624,3118,6959,3761,38632,9649,7240,5397,178644143,34314762,92985627,48299137,91562983,12327004,20222628,11262579,491792501,0
106184008,BANNER LASSEN MEDICAL CENTER,20182,4/1/18,6/30/18,Open,Lassen,01 - Northern California,213,Non Profit Corp.,Comparable,530-252-2000,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,SANDY DUGGER,38,25,25,70,1,90,0,285,3,243,0,2756,17,2104,0,1505979,12969,2070943,0,5287650,105719,4246190,0,8171068,795184
106574010,SUTTER HOSPITAL - DAVIS,20172,4/1/17,6/30/17,Open,Yolo,2,313,Non Profit Corp.,Comparable,(530) 756-6440,2000 SUTTER PLACE,DAVIS,95616,JENNIFER MAHER,48,48,35,296,104,95,173,1066,338,250,485,5400,933,576,3422,17530141,5938455,3567104,7393425,18130814,5796097,1923003,13144721,30142526,0
106154168,ADVENTIST HEALTH TEHACHAPI VALLEY,20193,7/1/19,9/30/19,Open,Kern,09 - Central,623,District,Comparable,661-823-3000,1100 MAGELLAN DRIVE,TEHACHAPI,93561,JEFFERY LINGERFELT,20,20,12,63,6,9,23,244,32,305,48,1643,432,833,4978,3493185,549458,1157950,739933,4659536,2894305,1405460,8390632,9874346,0
106444012,SUTTER SANTA CRUZ MATERNITY AND SURGERY CENTER,20192,4/1/19,6/30/19,Open,Santa Cruz,08 - Mid-Coast,703,Non Profit Corp.,Comparable,831-477-2200,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,TRINA WHITE,30,30,12,42,7,10,40,118,20,32,110,557,81,13,168,3540853,527717,375517,1441476,15183187,1935570,111568,3029406,19677327,0
106560203,AURORA VISTA DEL MAR HOSPITAL,20182,4/1/18,6/30/18,Open,Ventura,10 - Santa Barbara/Ventura,809,Investor - Corp.,Comparable,805-653-6434,801 SENECA STREET,VENTURA,93001,JENIFER NYHUIS,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,55040,0,0,0,195519,0
106141338,SOUTHERN INYO HOSPITAL,20172,4/1/17,6/30/17,Open,Inyo,12,1201,District,Comparable,(760) 876-5501,501 EAST LOCUST STREET,LONE PINE,93545,ALAN GERMANY,37,37,37,10,0,7,1,546,0,1281,57,935,0,129,349,390076,0,703562,34655,905022,0,154109,271792,1866747,219564
106304159,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,20173,7/1/17,9/30/17,Open,Orange,13,1015,Investor - Ptnr.,Comparable,(714) 289-2400,393 S. TUSTIN STREET,ORANGE,92866,ROBERTA CONSOLVER,27,27,27,1,0,11,8,15,0,494,1132,0,0,0,0,74942,0,2857822,6741170,0,0,0,0,2306777,0
106190305,KINDRED HOSPITAL - LOS ANGELES,20164,10/1/16,12/31/16,Open,Los Angeles,11,929,Investor - Corp.,Comparable,(310) 642-0325,5525 WEST SLAUSON AVENUE,LOS ANGELES,90056,PHILLIP WOLFE,81,81,81,120,1,3,12,4241,40,169,1344,0,0,0,0,38670242,543521,1924537,13628888,0,0,0,0,11646166,0
106204019,VALLEY CHILDREN'S HOSPITAL,20172,4/1/17,6/30/17,Open,Madera,9,601,Non Profit Corp.,Comparable,(559) 353-3000,9300 VALLEY CHILDREN'S PLACE,MADERA,93636,TODD SUNTRAPAK,358,358,206,7,0,1428,941,28,0,11759,3087,100,0,19669,50448,451619,0,181082761,35463017,282378,0,54260733,62264802,128189071,0
106364121,BALLARD REHABILITATION HOSPITAL,20174,10/1/17,12/31/17,Open,San Bernardino,12,1209,Investor - Ptnr.,Comparable,909-473-1200,1760 WEST 16TH STREET,SAN BERNARDINO,92411,MARY HUNT,60,60,60,95,32,28,55,1210,547,551,641,298,174,31,650,3269340,1400109,1565651,1615305,122559,66363,4805,151409,4461304,0
106434220,CRESTWOOD SAN JOSE - PHF,20183,7/1/18,9/30/18,Open,Santa Clara,07 - Santa Clara,431,Investor - Corp.,Psychiatric Health Facilities,209-478-5291,1425 FRUITDALE AVENUE,SAN JOSE,95128,LORI BLACKBURN,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211557,184195
106301342,ST. JUDE MEDICAL CENTER,20172,4/1/17,6/30/17,Open,Orange,13,1011,Church,Comparable,(714) 871-3280,101 EAST VALENCIA MESA DRIVE,FULLERTON,92835,BRIAN HELLELAND,320,286,213,1048,948,154,417,5101,4557,1045,2030,23573,26546,5035,11967,81933093,78621716,14004637,31050674,60274656,67885522,10211088,26426497,133546397,0
106040802,ORCHARD HOSPITAL,20183,7/1/18,9/30/18,Open,Butte,01 - Northern California,221,Non Profit Corp.,Comparable,530-846-5671,240 SPRUCE STREET,GRIDLEY,95948,WADE STURGEON,106,106,55,49,0,41,0,2310,0,1952,0,5832,0,4926,0,1098946,0,928129,0,4468373,0,3773820,0,6880926,852971
106410817,SETON MEDICAL CENTER,20202,4/1/20,6/30/20,OPEN,San Mateo,04 - West Bay,425,Non Profit Corp.,Comparable,650-992-4000,1900 SULLIVAN AVENUE,DALY CITY,94015,MARK FRATZKE,478,478,226,293,79,68,97,3936,861,5712,7633,3578,986,377,2784,60492749,14175202,31247266,37295513,15774820,5817218,1712396,10091849,67635434,0
106361339,ST. BERNARDINE MEDICAL CENTER,20164,10/1/16,12/31/16,Open,San Bernardino,12,1209,Non Profit Corp.,Comparable,(909) 883-8711,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,JUNE COLLISON,342,322,314,566,749,345,1236,2962,3252,2268,4872,3536,2669,3730,23486,61008776,65213572,30384798,83652641,15490316,20650358,7115141,54524420,99303486,0
106190812,VALLEY PRESBYTERIAN HOSPITAL,20201,1/1/20,3/31/20,OPEN,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,818-782-6600,15107 VANOWEN STREET,VAN NUYS,91405,GUSTAVO VALDESPINO,350,348,348,621,202,634,1495,4635,1087,3303,6677,1552,796,4642,14955,42418216,12292283,27827493,58787592,6724343,3182201,7891688,35858035,91968624,0
106190818,USC VERDUGO HILLS HOSPITAL,20194,10/1/19,12/31/19,OPEN,Los Angeles,11 - Los Angeles,937,Non Profit Corp.,Comparable,818-790-7100,1812 VERDUGO BOULEVARD,GLENDALE,91208,KEITH HOBBS,158,158,91,739,254,33,107,4196,1456,143,399,5670,1063,283,1905,45139462,11590799,1953702,7004711,33502890,8796556,1924275,5570060,37273333,0
106190200,SAN GABRIEL VALLEY MEDICAL CENTER,20173,7/1/17,9/30/17,Open,Los Angeles,11,913,Non Profit Corp.,Comparable,(626) 289-5454,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,KAREN PRICE-GHARZEDDINE,273,273,273,697,405,221,719,5499,1873,1947,4642,1111,657,563,2784,64922163,27413051,17226223,59555752,19803007,9213350,3660903,20794028,37173721,355160
106190081,BEVERLY HOSPITAL,20171,1/1/17,3/31/17,Open,Los Angeles,11,919,Non Profit Corp.,Comparable,(323) 726-1222,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,ALICE CHENG,224,167,120,533,399,279,844,3031,1602,1078,3133,1530,1468,1500,4067,21023042,14103042,6884953,21545296,5497419,8493143,2330034,11259517,42449505,1225319
106198495,OCEAN VIEW - PHF,20181,1/1/18,3/31/18,Open,Los Angeles,11,933,Investor - Corp.,Psychiatric Health Facilities,562-304-1740,"2600 REDONDO AVENUE, SUITE 500",LONG BEACH,90806,DALIA BOTROS,36,36,36,139,6,0,0,1399,41,0,0,0,0,0,0,2046500,51800,0,0,0,0,0,0,1462394,0
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,20181,1/1/18,3/31/18,Open,Los Angeles,11,925,Investor - Corp.,Comparable,323-462-2271,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,DAVID TOPPER,612,612,324,1348,240,1382,1161,8879,1587,8762,8041,1206,541,557,3136,90136480,16789705,28194031,103632493,8566105,2164682,2400899,16710503,67805231,0
106491001,PETALUMA VALLEY HOSPITAL,20194,10/1/19,12/31/19,OPEN,Sonoma,03 - North Bay,403,Non Profit Corp.,Comparable,707-778-1111,400 NORTH MCDOWELL BOULEVARD,PETALUMA,94954,KEVIN KLOCKENGA,80,59,40,278,52,60,155,1327,246,286,743,4197,1841,836,3400,24986293,4635785,5378707,13979247,21337110,9357326,4248153,17281650,18724041,1296380
106190587,COLLEGE MEDICAL CENTER,20193,7/1/19,9/30/19,Open,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Comparable,562-997-2500,2776 PACIFIC AVENUE,LONG BEACH,90806,JOE AVELINO,221,221,221,279,132,1697,243,1646,953,12378,1117,552,234,314,1189,12039238,6814894,31345767,9301766,3694712,415822,1248281,4928586,24807723,0
106190034,ANTELOPE VALLEY HOSPITAL,20201,1/1/20,3/31/20,OPEN,Los Angeles,11 - Los Angeles,901,District,Comparable,661-949-5000,1600 WEST AVENUE J,LANCASTER,93534,EDWARD MIRZABEGIAN,420,393,262,829,777,523,1514,4560,3686,2730,6088,4269,2913,4116,16769,70740390,61818572,39173153,84469935,19908041,31717060,13883756,60997932,114072519,0
106344035,VIBRA HOSPITAL OF SACRAMENTO,20194,10/1/19,12/31/19,OPEN,Sacramento,02 - Golden Empire,309,Investor - Corp.,Comparable,916-351-9151,330 MONTROSE DRIVE,FOLSOM,95630,VARUN CHAUHAN,58,58,46,54,9,0,28,1524,669,0,1281,15,0,0,0,16283264,7082673,0,13580226,85389,0,0,0,7913255,0
106380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,20193,7/1/19,9/30/19,Open,San Francisco,04 - West Bay,423,Non Profit Other,Comparable,415-476-7000,401 PARNASSUS AVENUE,SAN FRANCISCO,94143,"MATHEW W. STATE, MD, PHD",56,22,22,36,17,0,4,421,176,0,18,1938,397,4,12,1698984,914256,0,179409,1986741,178792,52260,38075,12176584,0
106190315,GARFIELD MEDICAL CENTER,20184,10/1/18,12/31/18,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,626-573-2222,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,PATRICK PETRE,210,210,210,625,455,334,587,4650,2852,1198,2752,2111,1730,447,1832,92705969,73141633,24806284,63629466,23161978,23987789,3545683,36252460,60646873,0
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,20184,10/1/18,12/31/18,Open,Shasta,01 - Northern California,209,Investor - Corp.,Comparable,530-246-9000,2801 EUREKA WAY,REDDING,96001,CHRIS JONES,88,88,72,172,1,0,56,4406,98,0,1893,893,14,0,0,40751305,933189,0,18107171,1564719,20811,0,0,7411736,0
106190762,ST. VINCENT MEDICAL CENTER,20192,4/1/19,6/30/19,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,213-484-7111,2131 WEST 3RD STREET,LOS ANGELES,90057,FRANK CRACOLICI,366,333,333,672,456,218,269,4312,2374,839,1828,5185,2818,1080,4089,92975303,54083291,18527517,41283865,32518367,20253427,5229322,23135421,68349444,0
106190681,MIRACLE MILE MEDICAL CENTER,20173,7/1/17,9/30/17,Open,Los Angeles,11,925,Investor - Corp.,Comparable,(323) 930-1040,6000 SAN VICENTE BOULEVARD,LOS ANGELES,90036,GIL TEPPER,17,17,3,17,0,0,0,34,0,0,0,10,0,0,0,2833805,0,0,0,221089,0,0,0,2406653,0
106434032,SAN JOSE BEHAVIORAL HEALTH,20194,10/1/19,12/31/19,OPEN,Santa Clara,07 - Santa Clara,431,Non Profit Corp.,Comparable,669-234-5959,455 SILICON VALLEY BOULEVARD,SAN JOSE,95138,SEAN PETERSON,80,80,80,122,34,31,0,1480,369,139,0,1,4,0,0,3845400,959400,361400,0,1000,2600,0,0,6389227,0
106190878,ADVENTIST HEALTH WHITE MEMORIAL,20184,10/1/18,12/31/18,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,323-268-5000,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,JOHN RAFFOUL,353,353,234,773,649,1094,1598,4328,2832,4702,6474,7346,5123,5244,12000,84496993,69176101,66971736,139682914,23863471,28276604,16019086,70214565,104233458,0
106331168,EISENHOWER MEDICAL CENTER,20193,7/1/19,9/30/19,Open,Riverside,12 - Inland Counties,1105,Non Profit Corp.,Comparable,760-340-3911,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270,G. AUBREY SERFLING,463,345,167,1923,1126,180,687,6570,3537,599,2173,101010,11916,1356,11294,203626675,105442453,14665797,57518306,224914398,47802077,7212207,47726682,200154223,0
106331312,RIVERSIDE COMMUNITY HOSPITAL,20202,4/1/20,6/30/20,OPEN,Riverside,12 - Inland Counties,1111,Investor - Ptnr.,Comparable,951-788-3000,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,JACKIE D. VAN BLARICUM,478,478,478,840,1042,552,1469,5900,5933,3355,6640,2420,3601,1499,7587,190992153,255128661,92053100,210419329,36068067,73387965,14158299,87873415,101102581,7175030
106190081,BEVERLY HOSPITAL,20201,1/1/20,3/31/20,OPEN,Los Angeles,11 - Los Angeles,919,Non Profit Corp.,Comparable,323-726-1222,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,ALICE CHENG,202,167,120,480,552,240,865,2727,2282,950,3510,1368,1534,840,4138,22660298,22496857,6722297,24633260,7430050,10102098,1774873,11222325,47043061,1210923
106301340,ST. JOSEPH HOSPITAL - ORANGE,20192,4/1/19,6/30/19,Open,Orange,13 - Orange,1015,Church,Comparable,714-771-8000,1100 WEST STEWART DRIVE,ORANGE,92868,JEREMY ZOCH,491,379,379,1029,968,419,0,4733,3856,1496,0,19414,20585,5337,0,94301251,75519498,21142174,0,88843878,94203547,24423622,0,150576611,0
106490964,HEALDSBURG DISTRICT HOSPITAL,20193,7/1/19,9/30/19,Open,Sonoma,03 - North Bay,401,District,Comparable,707-431-6500,1375 UNIVERSITY STREET,HEALDSBURG,95448,JOSEPH HARRINGTON,43,38,27,121,3,16,31,720,87,213,965,5186,672,262,1663,4557382,382064,1117095,4179902,9725583,754151,683714,3801522,15107392,0
106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,20202,4/1/20,6/30/20,OPEN,Los Angeles,11 - Los Angeles,917,Non Profit Corp.,Comparable,909-865-9500,1798 NORTH GAREY AVENUE,POMONA,91767,RICHARD YOCHUM,412,372,300,500,759,658,1227,2525,3365,4259,4438,6928,9746,4980,15117,104327486,134877744,131496224,145183403,42833970,69953394,28243251,81746393,141561621,0
106190240,LAKEWOOD REGIONAL MEDICAL CENTER,20164,10/1/16,12/31/16,Open,Los Angeles,11,933,Investor - Corp.,Comparable,(562) 531-2550,3700 SOUTH STREET,LAKEWOOD,90712,TIMOTHY MENTON,172,172,101,549,631,121,391,2614,2517,876,1864,1975,1848,1028,4623,55943847,66775550,13202371,35068650,16443867,28204746,5514489,29404103,56518339,0
106013687,MERRITT PERALTA INSTITUTE CDRH,20194,10/1/19,12/31/19,OPEN,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,510-869-8802,3012 SUMMIT STREET,OAKLAND,94609,GERALD KOZAI,24,24,22,0,2,0,0,0,30,0,0,0,0,0,0,0,61937,0,0,0,0,0,0,855654,0
106362041,HI-DESERT MEDICAL CENTER,20164,10/1/16,12/31/16,Open,San Bernardino,12,1214,Investor - Ptnr.,Comparable,(760) 366-3711,6601 WHITE FEATHER ROAD,JOSHUA TREE,92252,SCOTT WARTELLE,179,179,115,198,124,251,56,1184,476,6999,594,3912,1406,6449,968,5892046,3366209,10795274,1892113,5002248,2991936,8880102,2298308,20583304,0
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,20164,10/1/16,12/31/16,Open,San Bernardino,12,1209,City/County,Comparable,(909) 580-1000,400 N. PEPPER AVENUE,COLTON,92324,WILLIAM GILBERT,456,436,368,693,0,2444,1796,4761,0,15136,6181,11839,0,24955,38671,49861128,0,95118186,45449833,18043542,0,29635794,52617723,130329827,0
106540798,SIERRA VIEW MEDICAL CENTER,20164,10/1/16,12/31/16,Open,Tulare,9,613,District,Comparable,(559) 784-1110,465 WEST PUTNAM AVENUE,PORTERVILLE,93257,DONNA HEFNER,167,167,167,490,76,196,447,2437,338,3711,1284,13386,2141,2380,12204,23514222,3335453,15669852,12896429,28885716,4031744,4970407,23786883,34286308,0
106191228,LAC/USC MEDICAL CENTER,20192,4/1/19,6/30/19,Open,Los Angeles,11 - Los Angeles,925,City/County,Comparable,323-409-1000,1200 NORTH STATE STREET,LOS ANGELES,90033,JORGE OROZCO,676,649,637,782,269,3354,2347,6260,1538,21325,15608,13874,957,55444,64493,79578251,21518701,286172257,193958596,27876975,3730965,124109820,134960778,443633322,69666869
106190422,TORRANCE MEMORIAL MEDICAL CENTER,20173,7/1/17,9/30/17,Open,Los Angeles,11,931,Non Profit Corp.,Comparable,(310) 325-9110,3330 LOMITA BOULEVARD,TORRANCE,90505,CRAIG LEACH,621,412,328,1592,1688,219,333,8265,7241,812,1365,38151,16103,1028,4688,160046919,143723746,18761193,24805910,102511929,62625865,4343439,18298162,149525890,0
