hid,name,year_qtr,start_date,end_date,hstatus,county_name,service_area,planning_area,type_cntrl,type_hosp,phone,address,city,zip_code,ceo,lic_beds,avl_beds,stf_beds,dis_medicare_tradicional,dis_medicare_care,dis_medi_tradicional,dis_medi_care,day_medicare_tradicional,day_medicare_care,day_medi_tradicional,day_medi_care,vis_medicare_tradicional,vis_medicare_care,vis_medi_tradicional,vis_medi_care,grip_medicare_tradicional,grip_medicare_care,grip_medi_tradicional,grip_medi_care,grop_medicare_tradicional,grop_medicare_care,grop_medi_tradicional,grop_medi_care,operational_expenses,professional_expenses
106394003,SAN JOAQUIN - PHF,20184,2018-10-01,2018-12-31,Open,San Joaquin,06 - North San Joaquin,507,City/County,Psychiatric Health Facilities,209-468-8750,1212 NORTH CALIFORNIA STREET,STOCKTON,95202,TONY VATAN,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2047423,0
106320986,PLUMAS DISTRICT HOSPITAL,20193,2019-07-01,2019-09-30,Open,Plumas,01 - Northern California,215,District,Comparable,530-283-2121,1065 BUCKS LAKE ROAD,QUINCY,95971,JODEE TITTLE,16,16,16,81,0,6,39,389,0,11,74,5647,0,1274,2618,879066,0,86614,465065,4577341,0,521736,1870900,7560232,0
106190475,COMMUNITY HOSPITAL OF LONG BEACH,20173,2017-07-01,2017-09-30,Open,Los Angeles,11,933,Non Profit Corp.,Comparable,(562) 498-1000,1720 TERMINO AVENUE,LONG BEACH,90804,JOHN BISHOP,158,158,73,389,209,106,406,1897,968,405,1548,912,471,398,2800,19424754,11663137,4484198,13845221,2971679,2446752,1412570,7440990,16848913,0
106154160,CRESTWOOD BAKERSFIELD - PHF,20184,2018-10-01,2018-12-31,Open,Kern,09 - Central,617,Investor - Corp.,Psychiatric Health Facilities,209-478-5291,"6700 EUCALYPTUS DRIVE, SUITE C",BAKERSFIELD,93306,LORI BLACKBURN,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960375,126150
106190599,KINDRED HOSPITAL PARAMOUNT,20201,2020-01-01,2020-03-31,OPEN,Los Angeles,11 - Los Angeles,921,Investor - Corp.,Comparable,562-531-3110,16453 COLORADO AVENUE,PARAMOUNT,90723,MARK APODACA,177,177,120,111,29,4,28,4343,829,484,1522,0,0,0,0,40267728,5291500,3070372,13387295,0,0,0,0,14871440,0
106301140,CHAPMAN GLOBAL MEDICAL CENTER,20192,2019-04-01,2019-06-30,Open,Orange,13 - Orange,1015,Investor - Corp.,Comparable,714-633-0011,2601 EAST CHAPMAN AVENUE,ORANGE,92869,PETER BARONOFF,114,100,100,194,76,18,103,1488,566,79,2513,329,193,177,703,12662342,4594091,891137,15895112,1579633,1046924,769503,3830158,12792928,161725
106331194,HEMET VALLEY MEDICAL CENTER,20174,2017-10-01,2017-12-31,Open,Riverside,12,1109,District,Comparable,951-652-2811,1117 EAST DEVONSHIRE,HEMET,92543,DAN MCLAUGHLIN,417,417,180,545,1054,80,799,3021,6029,373,4636,1814,3139,1162,7837,31196674,50512001,4029095,46763126,8668185,17183846,3064102,24932307,30596066,0
106382715,CHINESE HOSPITAL,20183,2018-07-01,2018-09-30,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,415-982-2400,845 JACKSON STREET,SAN FRANCISCO,94133,JIAN ZHANG,65,60,15,104,122,17,7,556,520,50,19,4596,4739,61,2881,5529676,4729004,30018,468209,9400469,8102686,43549,4076400,29068481,1101577
106104089,EXODUS - FRESNO - PHF,20172,2017-04-01,2017-06-30,Open,Fresno,9,605,Investor - Corp.,Psychiatric Health Facilities,(559) 600-7180,4411 E. KINGS CANYON ROAD,FRESNO,93702,LUANA MURPHY,16,16,16,0,0,103,0,0,0,1238,0,0,0,0,0,0,0,874932,0,0,0,0,0,16266,0
106361144,CHINO VALLEY MEDICAL CENTER,20184,2018-10-01,2018-12-31,Open,San Bernardino,12 - Inland Counties,1207,Investor - Corp.,Comparable,909-464-8600,5451 WALNUT AVENUE,CHINO,91710,TIMOTHY MORAN,112,112,112,209,228,155,382,726,754,503,1127,474,489,1380,4839,9542303,10467955,6170053,13539811,2423617,3520810,4915220,15116147,20751944,0
106121031,JEROLD PHELPS COMMUNITY HOSPITAL,20181,2018-01-01,2018-03-31,Open,Humboldt,1,109,District,Comparable,707-923-3921,733 CEDAR STREET,GARBERVILLE,95542,MATT REES,17,17,17,8,0,1,10,113,0,16,846,1194,33,88,825,200503,0,35513,457170,753481,45434,186036,831253,0,0
106361223,KAISER FOUNDATION HOSPITAL - FONTANA,20202,2020-04-01,2020-06-30,OPEN,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,9961 SIERRA AVENUE,FONTANA,92335,JULIE MILLER-PHIPPS,626,626,315,213,2009,123,675,1202,9431,879,2457,605,11349,1275,7150,21681114,169305538,21004310,45478163,4835351,106372776,6705079,38961824,322776697,0
106184008,BANNER LASSEN MEDICAL CENTER,20182,2018-04-01,2018-06-30,Open,Lassen,01 - Northern California,213,Non Profit Corp.,Comparable,530-252-2000,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,SANDY DUGGER,38,25,25,70,1,90,0,285,3,243,0,2756,17,2104,0,1505979,12969,2070943,0,5287650,105719,4246190,0,8171068,795184
106100717,COMMUNITY REGIONAL MEDICAL CENTER - FRESNO,20173,2017-07-01,2017-09-30,Open,Fresno,9,605,Non Profit Corp.,Comparable,(559) 459-6000,2823 FRESNO STREET,FRESNO,93721,TIM A JOSLIN,909,909,733,2343,649,1909,3515,16057,4522,19654,16417,16533,7380,13206,53129,225031114,56830002,177075272,226583248,103232639,27164183,18295760,111343390,274991895,54337601
106430905,STANFORD UNIVERSITY HOSPITAL,20182,2018-04-01,2018-06-30,Open,Santa Clara,07 - Santa Clara,429,Non Profit Corp.,Comparable,650-723-4000,300 PASTEUR DRIVE,PALO ALTO,94305,DAVID ENTWISTLE,613,474,474,2653,527,226,793,15449,2707,2089,4382,143850,20899,6371,42732,820047444,140553110,97985689,214901301,828918594,120426958,36712087,246238856,966332205,0
106190680,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER - SAN PEDRO,20183,2018-07-01,2018-09-30,Open,Los Angeles,11 - Los Angeles,933,Non Profit Corp.,Comparable,310-832-3311,1300 WEST SEVENTH STREET,SAN PEDRO,90732,GARRY OLNEY,356,324,324,431,438,253,410,4954,3990,2532,4071,1909,885,946,4622,39290858,31348166,17331524,29946684,11773661,5902638,3346368,12025815,41175076,738956
106400480,FRENCH HOSPITAL MEDICAL CENTER - SAN LUIS OBISPO,20192,2019-04-01,2019-06-30,Open,San Luis Obispo,08 - Mid-Coast,801,Non Profit Corp.,Comparable,805-543-5353,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,ALAN IFTINJUK,98,98,55,615,84,17,108,2484,308,87,479,12369,1110,437,2492,60559083,10171733,1145916,10064467,38683012,7747960,1206245,8615784,44036951,0
106304583,LAGUNA TREATMENT HOSPITAL,20193,2019-07-01,2019-09-30,Open,Orange,13 - Orange,1017,Non Profit Corp.,Comparable,949-446-0091,24552 PACIFIC PARK DRIVE,ALISO VIEJO,92656,ROBERT HAILS,93,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3777149,0
106060870,COLUSA MEDICAL CENTER,20192,2019-04-01,2019-06-30,Open,Colusa,01 - Northern California,225,Non Profit Corp.,Comparable,530-458-5821,199 E WEBSTER STREET,COLUSA,95932,MARIA ZAMORA,48,48,48,127,0,35,0,685,0,225,0,4235,0,4358,0,1931941,0,1868476,0,3972694,0,2928564,0,4920163,0
106430883,SANTA CLARA VALLEY MEDICAL CENTER,20184,2018-10-01,2018-12-31,Open,Santa Clara,07 - Santa Clara,431,City/County,Comparable,408-885-5000,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,PAUL LORENZ,731,711,355,792,291,1163,2321,6482,1950,6853,9973,23842,8648,39408,95521,117686563,38867686,125185628,195219485,98132557,30500530,87518793,224279904,437072675,0
106370721,KINDRED HOSPITAL - SAN DIEGO,20202,2020-04-01,2020-06-30,OPEN,San Diego,14 - San Diego/Imperial,1418,Investor - Corp.,Comparable,619-543-4500,1940 EL CAJON BOULEVARD,SAN DIEGO,92104-9988,KERRY ASHMENT,70,70,70,86,18,1,13,2618,630,121,529,0,0,0,0,18387521,4480292,798559,3722167,0,0,0,0,9434771,0
106361110,BEAR VALLEY COMMUNITY HOSPITAL,20202,2020-04-01,2020-06-30,OPEN,San Bernardino,12 - Inland Counties,1217,District,Comparable,909-866-6501,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,JOHN P. FRIEL,30,30,26,9,7,7,1,34,15,925,2,2464,779,3884,219,107891,117592,466693,9871,1501951,1299117,2243424,662784,6278724,0
106191231,LAC/OLIVE VIEW - UCLA MEDICAL CENTER,20193,2019-07-01,2019-09-30,Open,Los Angeles,11 - Los Angeles,903,City/County,Comparable,747-210-1555,14445 OLIVE VIEW DRIVE,SYLMAR,91342,JUDITH MAASS,355,276,194,387,101,1013,1011,2407,630,6309,6293,6619,215,24132,20902,23730696,6316940,73200577,64508739,13302085,1199625,45861375,54354135,161664964,15752815
106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,20202,2020-04-01,2020-06-30,OPEN,Riverside,12 - Inland Counties,1109,Non Profit Corp.,Kaiser Foundation Health,626-405-5000,27300 IRIS AVENUE,MORENO VALLEY,92555,JULIE MILLER-PHIPPS,94,94,38,28,319,10,82,152,1377,38,212,156,2230,199,1849,2575818,20860856,465335,3815472,1466700,20907075,1049160,9020283,40210760,0
106301340,ST. JOSEPH HOSPITAL - ORANGE,20193,2019-07-01,2019-09-30,Open,Orange,13 - Orange,1015,Church,Comparable,714-771-8000,1100 WEST STEWART DRIVE,ORANGE,92868,JEREMY ZOCH,463,379,379,1442,1254,338,725,5165,4423,1547,3672,18965,18094,5211,14188,96128068,83592020,22534238,48326061,88188363,84140484,24229405,65974765,200600176,0
106301127,KINDRED HOSPITAL - BREA,20202,2020-04-01,2020-06-30,OPEN,Orange,13 - Orange,1011,Investor - Corp.,Comparable,714-529-6842,875 NORTH BREA BOULEVARD,BREA,92821,KEVIN CHAVEZ,86,86,86,75,28,2,7,1952,819,325,1585,0,0,0,0,12109903,6325791,1528579,2340738,0,0,0,0,7745583,0
106154160,CRESTWOOD BAKERSFIELD - PHF,20183,2018-07-01,2018-09-30,Open,Kern,09 - Central,617,Investor - Corp.,Psychiatric Health Facilities,209-478-5291,"6700 EUCALYPTUS DRIVE, SUITE C",BAKERSFIELD,93306,LORI BLACKBURN,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950121,126150
106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,20181,2018-01-01,2018-03-31,Open,San Mateo,4,425,Non Profit Corp.,Kaiser Foundation Health,510-987-3380,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,JANET LIANG,120,120,61,66,848,8,34,256,3371,62,104,229,6875,108,1365,0,0,0,0,0,0,0,0,77785513,0
106361458,COLORADO RIVER MEDICAL CENTER,20192,2019-04-01,2019-06-30,Open,San Bernardino,12 - Inland Counties,1215,Investor - Corp.,Comparable,760-326-7267,1401 BAILEY AVENUE,NEEDLES,92363,STEVE LOPEEZ,25,25,10,76,0,43,0,197,0,104,0,649,0,711,0,989034,0,693627,0,2537467,0,2779658,0,2730321,0
106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,20202,2020-04-01,2020-06-30,OPEN,Los Angeles,11 - Los Angeles,933,Investor - Corp.,Psychiatric Health Facilities,562-630-8672,6060 PARAMOUNT BLVD.,LONG BEACH,90805,ANNE BAKAR,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100824,0
106190049,KINDRED HOSPITAL - BALDWIN PARK,20183,2018-07-01,2018-09-30,Open,Los Angeles,11 - Los Angeles,915,Investor - Ptnr.,Comparable,626-388-2700,14148 FRANCISQUITO AVENUE,BALDWIN PARK,91706,LARRY FOSTER,91,91,55,146,15,0,14,3509,360,0,758,0,0,0,0,30653391,2839975,0,6194480,0,0,0,0,8352376,190266
106197931,EXODUS RECOVERY - PHF,20173,2017-07-01,2017-09-30,Open,Los Angeles,11,927,Investor - Corp.,Psychiatric Health Facilities,(310) 237-0454,9808 VENICE BOULEVARD,CULVER CITY,90232,LUANA MURPHY,16,16,16,0,0,69,0,0,0,1287,0,0,0,0,0,0,0,636975,0,0,0,0,0,960242,0
106190045,CATALINA ISLAND MEDICAL CENTER,20164,2016-10-01,2016-12-31,Open,Los Angeles,11,933,Non Profit Corp.,Comparable,(310) 510-0700,100 FALLS CANYON ROAD,AVALON,90704,JASON PARET,12,12,12,5,0,0,0,75,0,465,0,1084,0,1039,0,164293,0,486830,0,897759,0,722953,0,2300150,0
106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,20181,2018-01-01,2018-03-31,Open,Orange,13,1012,Investor - Corp.,Comparable,714-537-5160,12601 GARDEN GROVE BOULEVARD,GARDEN GROVE,92843,RICHARD ROWE,167,167,167,432,171,137,302,1931,712,663,1011,526,476,1707,4126,24591840,9588576,9330505,13918187,2622701,2642794,3710336,12503580,21579157,0
106220733,JOHN C. FREMONT HEALTHCARE DISTRICT,20182,2018-04-01,2018-06-30,Open,Mariposa,09 - Central,603,District,Comparable,209-966-3631,5189 HOSPITAL ROAD.,MARIPOSA,95338,MATTHEW MATTHIESSEN,34,33,33,62,0,12,0,302,0,2120,0,6254,0,2728,0,1109637,0,1060000,0,4035695,0,293380,0,6228976,0
106071018,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,20201,2020-01-01,2020-03-31,OPEN,Contra Costa,05 - East Bay,411,Non Profit Corp.,Comparable,925-682-8200,2540 EAST STREET,CONCORD,94520,CALVIN KNIGHT,244,215,161,1224,563,114,467,6122,2897,709,2520,6827,3285,1054,6423,232866829,110191446,29380258,83862971,81867717,33226443,8765843,47728034,120993105,0
106331312,RIVERSIDE COMMUNITY HOSPITAL,20174,2017-10-01,2017-12-31,Open,Riverside,12,1111,Investor - Ptnr.,Comparable,951-788-3000,4445 MAGNOLIA AVENUE,RIVERSIDE,92501,PATRICK BRILLIANT,456,456,456,1112,1157,575,1616,6394,5799,3626,5845,4393,5023,2829,16169,169112042,190237671,76894412,168321743,49715861,72785264,18244518,116501772,115663399,5846508
106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,20202,2020-04-01,2020-06-30,OPEN,San Diego,14 - San Diego/Imperial,1420,Non Profit Corp.,Comparable,619-435-6251,250 PROSPECT PLACE,CORONADO,92118,SUSAN STONE,181,154,100,112,83,56,110,692,492,2196,4864,3222,1782,408,1136,9693808,5763400,8541885,13613641,9596989,6992558,2216300,7969317,28013536,0
106370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,20184,2018-10-01,2018-12-31,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Comparable,858-457-6332,9888 GENESEE AVENUE,LA JOLLA,92037,CARL ETTER,432,365,227,1425,715,112,214,6926,3572,861,1264,5855,2181,511,1473,216136641,108885012,21485111,35216270,84480029,34083047,2586550,10808235,158317440,2673056
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,20174,2017-10-01,2017-12-31,Open,Tehama,1,211,Church,Comparable,530-225-6000,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,MARK KORTH,76,49,49,285,11,69,165,978,34,169,440,6371,114,1657,5144,18654107,614178,2653244,7793265,24731461,630447,4553398,17834726,24406142,0
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,20182,2018-04-01,2018-06-30,Open,Los Angeles,11 - Los Angeles,905,Non Profit Corp.,Comparable,818-885-8500,18300 ROSCOE BOULEVARD,NORTHRIDGE,91325,SALIBA SALO,412,412,192,992,533,395,661,5201,2446,1788,2099,5203,1687,3084,7087,139986474,65098210,47051661,52352878,43444743,15833967,15798389,36843416,103099380,0
106410782,SAN MATEO MEDICAL CENTER,20193,2019-07-01,2019-09-30,Open,San Mateo,04 - West Bay,427,City/County,Comparable,650-573-2222,222 WEST 39TH AVENUE,SAN MATEO,94403,"CHESTER J. KUNNAPPILLY, MD",448,448,448,85,77,163,214,2205,1403,4919,20767,7636,7569,15632,40599,10555541,6217637,11276302,18162771,6284924,6076064,13506522,33433997,87789369,6827313
106370745,SHARP MESA VISTA HOSPITAL,20172,2017-04-01,2017-06-30,Open,San Diego,14,1416,Non Profit Corp.,Comparable,(858) 278-4110,7850 VISTA HILL AVENUE,SAN DIEGO,92123,TRISHA KHALEGHI,158,158,133,139,110,97,0,2030,1464,724,0,9295,1357,9,0,10999788,7825163,3947573,0,13534181,2222608,3924,0,20577351,0
106370780,TRI-CITY MEDICAL CENTER,20202,2020-04-01,2020-06-30,OPEN,San Diego,14 - San Diego/Imperial,1414,District,Comparable,760-724-8411,4002 VISTA WAY,OCEANSIDE,92056,STEVE DIETLIN,386,386,161,480,437,234,514,2949,2398,1431,2203,13043,7460,1857,6706,43147373,40271631,15108648,27754262,29375634,25747249,7507107,21526551,75441705,0
106474007,FAIRCHILD MEDICAL CENTER,20184,2018-10-01,2018-12-31,Open,Siskiyou,01 - Northern California,203,Non Profit Corp.,Comparable,530-842-4121,444 BRUCE STREET,YREKA,96097,JONATHON ANDRUS,25,25,25,131,0,125,0,647,0,352,0,14857,0,9725,0,8438923,0,5093622,0,12939320,0,9678567,0,19788618,0
106370780,TRI-CITY MEDICAL CENTER,20201,2020-01-01,2020-03-31,OPEN,San Diego,14 - San Diego/Imperial,1414,District,Comparable,760-724-8411,4002 VISTA WAY,OCEANSIDE,92056,STEVE DIETLIN,386,386,181,685,547,257,503,3594,2550,1566,2101,18381,10759,2284,9015,62304569,46187262,15708271,25702414,42998220,32238612,6727808,26316945,89541815,0
106344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY - SACRAMENTO,20194,2019-10-01,2019-12-31,OPEN,Sacramento,02 - Golden Empire,311,Investor - Corp.,Psychiatric Health Facilities,209-478-5291,"2600 STOCKTON BLVD, STE B",SACRAMENTO,95817,LORI BLACKBURN,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094532,178415
106013687,MERRITT PERALTA INSTITUTE CDRH,20171,2017-01-01,2017-03-31,Open,Alameda,5,417,Non Profit Corp.,Comparable,(510) 869-8802,3012 SUMMIT STREET,OAKLAND,94609,CHUCK PROSPER,24,24,23,0,3,0,2,0,34,0,10,0,0,0,0,0,98375,0,30262,0,0,0,0,824661,0
106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,20194,2019-10-01,2019-12-31,OPEN,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,323-644-2000,1891 EFFIE STREET,LOS ANGELES,90026,PHIL WONG,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8001125,385524
106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,20192,2019-04-01,2019-06-30,Open,San Benito,08 - Mid-Coast,701,District,Comparable,831-637-5711,911 SUNSET DRIVE,HOLLISTER,95023,KEN UNDERWOOD,168,162,123,229,32,120,67,2061,165,7112,174,11333,1189,10925,6452,12131138,2110070,8157180,2784223,15474678,2261401,11701265,7883930,31272269,3244599
106390846,DAMERON HOSPITAL ASSOCIATION,20194,2019-10-01,2019-12-31,OPEN,San Joaquin,06 - North San Joaquin,507,Non Profit Corp.,Comparable,209-944-5550,525 WEST ACACIA ST,STOCKTON,95203,LORRAINE AUERBACH,202,202,33,275,165,83,227,983,666,278,775,1686,819,831,5463,38911599,24566085,8637680,23218296,32940332,17308738,6893816,38992136,48084333,1008991
106414018,MENLO PARK SURGICAL HOSPITAL,20173,2017-07-01,2017-09-30,Open,San Mateo,4,428,Investor - Corp.,Comparable,(650) 324-8500,570 WILLOW ROAD,MENLO PARK,94025,JANET A. WAGNER,16,16,2,15,2,0,0,18,2,0,0,170,47,0,6,839110,149967,0,0,2208409,315075,0,198115,3666870,0
106340950,MERCY SAN JUAN HOSPITAL,20174,2017-10-01,2017-12-31,Open,Sacramento,2,309,Non Profit Corp.,Comparable,916-537-5000,6501 COYLE AVENUE,CARMICHAEL,95608,BRIAN IVIE,370,370,370,1451,649,539,1338,7234,3031,4209,6227,18354,5910,4010,10718,181525593,73881185,75326494,120032969,55839399,21559330,11703714,57991542,187544830,0
106370749,ALVARADO PARKWAY INSTITUTE BHS,20173,2017-07-01,2017-09-30,Open,San Diego,14,1422,Investor - Corp.,Comparable,(619) 465-4411,7050 PARKWAY DRIVE,LA MESA,91942,PATRICK ZIEMER,66,66,66,210,59,50,0,2212,704,759,0,29961,1994,0,0,7512500,1222500,2210000,0,6495575,362611,0,0,6430001,0
106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER-EUCLID,20182,2018-04-01,2018-06-30,Open,Orange,13 - Orange,1014,Investor - Corp.,Comparable,714-966-7200,17100 EUCLID STREET,FOUNTAIN VALLEY,92708,KENNETH MCFARLAND,400,331,252,965,573,324,1836,5515,2970,1919,7489,1833,1589,943,7927,116840301,76323074,30245681,170695258,24240345,25351315,6670598,94008393,108531111,0
106210993,KENTFIELD HOSPITAL,20201,2020-01-01,2020-03-31,OPEN,Marin,04 - West Bay,405,Investor - Corp.,Comparable,415-456-9680,1125 SIR FRANCIS DRAKE BLVD.,KENTFIELD,94904,ROBERT WALTERS,120,100,85,66,17,0,31,2236,990,0,2172,1106,0,0,0,12249489,6172845,0,10354330,635422,0,0,0,15608661,0
106364188,KINDRED HOSPITAL - RANCHO,20194,2019-10-01,2019-12-31,OPEN,San Bernardino,12 - Inland Counties,1207,Non Profit Corp.,Comparable,909-581-6400,10841 WHITE OAK AVENUE,RANCHO CUCAMONGA,91730,RAFAEL PENA,55,55,55,62,50,1,35,1770,623,19,1237,0,0,0,0,20529750,6955755,240487,13247022,0,0,0,0,9464572,0
106481094,SUTTER MEDICAL CENTER - SOLANO,20184,2018-10-01,2018-12-31,Open,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,707-554-4444,300 HOSPITAL DRIVE,VALLEJO,94589,JOHN BOYD,108,108,57,413,27,91,259,1888,104,503,1120,1954,103,425,3948,34360496,1983980,8275111,19449338,24114098,1733043,2730108,22865670,41161518,0
106070934,SUTTER MEDICAL CENTER - DELTA,20174,2017-10-01,2017-12-31,Open,Contra Costa,5,411,Non Profit Corp.,Comparable,925-779-7200,3901 LONE TREE WAY,ANTIOCH,94509,DORI STEVENS,145,145,94,705,159,152,542,3304,550,501,1857,2334,455,751,6089,52535618,9420155,8069891,31935921,18743295,4964849,3856006,24602998,62731282,0
106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20171,2017-01-01,2017-03-31,Open,Alameda,5,417,Non Profit Corp.,Comparable,(510) 655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609,CHARLES PROSPER,354,354,251,1587,314,252,655,8964,1772,1790,3619,9924,1707,1284,8578,139431768,28485530,25954774,55509186,43402684,8694655,6672468,32185035,155230577,0
106190766,COAST PLAZA HOSPITAL,20184,2018-10-01,2018-12-31,Open,Los Angeles,11 - Los Angeles,921,Investor - Ptnr.,Comparable,562-868-3751,13100 STUDEBAKER ROAD,NORWALK,90650,RICK ROWE,117,105,105,245,78,69,165,1225,313,272,742,425,261,395,1644,19456724,5481025,4067999,11804218,2590856,2174459,1823273,7463457,9305763,0
106304159,HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,20181,2018-01-01,2018-03-31,Open,Orange,13,1015,Investor - Ptnr.,Comparable,714-289-2400,393 S. TUSTIN STREET,ORANGE,92866,ROBERTA CONSOLVER,27,27,27,0,0,10,7,0,0,557,1020,0,0,0,0,0,0,3456015,6014509,0,0,0,0,2429429,0
106374024,AURORA SAN DIEGO,20201,2020-01-01,2020-03-31,OPEN,San Diego,14 - San Diego/Imperial,1412,Investor - Corp.,Comparable,858-675-4200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,ALAIN AZCONA,101,92,92,39,42,5,0,559,469,17,0,115,140,0,0,1007375,782825,30525,0,58240,69920,0,0,7518478,198094
106090933,MARSHALL MEDICAL CENTER,20174,2017-10-01,2017-12-31,Open,El Dorado,2,304,Non Profit Corp.,Comparable,530-626-2770,1100 MARSHALL WAY,PLACERVILLE,95667,JAMES WHIPPLE,125,117,117,691,121,61,250,3487,690,264,856,39894,6889,2500,12802,63572797,13253942,5077682,18895589,60823356,11738671,4691626,24056552,64326045,11551058
106190547,MONTEREY PARK HOSPITAL,20182,2018-04-01,2018-06-30,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,626-570-9000,900 SOUTH ATLANTIC BOULEVARD,MONTEREY PARK,91754,PHILIP COHEN,101,101,50,171,172,153,527,844,718,500,1958,717,556,943,3608,19799881,17492935,9189363,39763215,8235511,9732178,5874102,30924593,25779577,0
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,20172,2017-04-01,2017-06-30,Open,Tehama,1,211,Church,Comparable,(530) 225-6000,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,MARK KORTH,76,49,49,288,10,54,155,1051,44,192,374,7087,171,1613,5527,16753933,687353,2924614,5448310,26988825,855256,4392166,19318340,23324365,0
106171395,SUTTER LAKESIDE HOSPITAL,20164,2016-10-01,2016-12-31,Open,Lake,1,115,Non Profit Corp.,Comparable,(707) 262-5000,5176 HILL ROAD EAST,LAKEPORT,95453,SIRI NELSON,25,25,20,222,4,22,110,1026,17,62,320,9868,71,414,6529,8441638,184741,715576,3519909,16599510,193012,986000,10454402,20519660,0
106381154,UCSF MEDICAL CENTER,20172,2017-04-01,2017-06-30,Open,San Francisco,4,423,Non Profit Other,Comparable,(415) 476-1000,505 PARNASSUS AVENUE,SAN FRANCISCO,94143,MARK LARET,1019,782,726,2326,445,747,1785,13871,2706,8003,10432,101327,14564,20391,46069,497870191,95971690,288029179,302048757,366041557,55091456,76161682,163441753,884269177,0
106141273,NORTHERN INYO HOSPITAL,20164,2016-10-01,2016-12-31,Open,Inyo,12,1203,District,Comparable,(760) 873-5811,150 PIONEER LANE,BISHOP,93514,"KEVIN FLANIGAN, MD",25,25,8,106,4,30,35,357,7,65,89,6384,113,1404,3263,4169302,101293,784801,1067167,8842690,188576,1959146,3229359,17561084,2303122
106194010,AMERICAN RECOVERY CENTER,20201,2020-01-01,2020-03-31,OPEN,Los Angeles,11 - Los Angeles,917,Non Profit Corp.,Comparable,909-865-2336,2180 VALLEY BOULEVARD,POMONA,91768,SHIRLEY SUMMERS,173,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303372,0
