facility_id,position,productive_hours,productive_hours_per_patient
106281266,Technician & Specialist,0,0.0
106410806,Contracted Other,0,0.0
106361274,Contracted Registry Nursing,96,0.0
106190883,Licensed Vocational Nurse,29046,0.55
106190197,Fiscal Services Cost Centers,46838,1.96
106370875,Fiscal Services Cost Centers,71502,0.54
106014226,Clerical & Other Administrative,5441,1.64
106301304,Technician & Specialist,0,0.0
106364050,Registered Nurse,70060,2.05
106371394,Environmental & Food Services,0,0.0
106100005,Aides & Orderlies,201796,3.51
106190176,Fiscal Services Cost Centers,250860,2.43
106361110,Contracted Other,0,0.0
106190163,Technician & Specialist,87839,2.34
106010805,Management & Supervision,116746,1.84
106370689,Other,56625,0.84
106430837,Environmental & Food Services,206942,2.29
106220733,Administrative Services Cost Centers,30307,0.71
106100005,Environmental & Food Services,56532,0.98
106481015,Ancillary Cost Centers,1632,0.07
106410852,Aides & Orderlies,302783,2.17
106291053,General Services Cost Centers,174498,4.36
106301342,Contracted Registry Nursing,94182,0.69
106551061,Administrative Services Cost Centers,4323,0.29
106334589,Education Cost Centers,0,0.0
106331168,Fiscal Services Cost Centers,384470,3.05
106190859,Education Cost Centers,0,0.0
106154160,Contracted Other,0,0.0
106281078,Other,7101,0.19
106500867,Contracted Other,40646,0.28
106540798,Clerical & Other Administrative,337068,4.38
106010967,Clerical & Other Administrative,185232,4.93
106560508,Contracted Registry Nursing,4563,0.12
106560501,Licensed Vocational Nurse,18971,0.4
106370780,Ancillary Cost Centers,873562,7.89
106500939,Ambulatory Cost Centers,489108,3.32
106190754,Technician & Specialist,767952,6.04
106491064,Other,10660,0.13
106491338,Environmental & Food Services,27355,3.42
106014034,Education Cost Centers,0,0.0
106541123,Other,0,0.0
106574010,Ambulatory Cost Centers,68250,3.64
106141273,Education Cost Centers,0,0.0
106010856,Aides & Orderlies,190891,2.42
106304113,Clerical & Other Administrative,16060,1.31
106331226,Ambulatory Cost Centers,3593,0.47
106190196,General Services Cost Centers,79798,2.8
106361274,Daily Cost Centers,315771,10.95
106361266,Aides & Orderlies,31804,1.02
106190305,Technician & Specialist,89846,3.3
106194219,Education Cost Centers,0,0.0
106370694,Contracted Other,13104,0.06
106531059,Contracted Registry Nursing,1280,0.06
106361166,Environmental & Food Services,65039,3.57
106374024,Licensed Vocational Nurse,29060,1.04
106010856,Education Cost Centers,0,0.0
106484044,Ancillary Cost Centers,63986,4.46
106191231,Ambulatory Cost Centers,707298,6.68
106394003,Daily Cost Centers,0,0.0
106301098,Contracted Other,9214,0.12
106121031,Administrative Services Cost Centers,16287,1.18
106420514,Environmental & Food Services,451807,3.95
106491064,Ambulatory Cost Centers,301122,3.69
106394003,Daily Cost Centers,0,0.0
106500939,Ambulatory Cost Centers,573830,4.11
106420483,Education Cost Centers,0,0.0
106190517,Licensed Vocational Nurse,42220,0.53
106410891,Ambulatory Cost Centers,47673,1.26
106361458,Aides & Orderlies,1951,0.39
106400524,General Services Cost Centers,78610,2.15
106190587,Licensed Vocational Nurse,59363,1.04
106010739,Licensed Vocational Nurse,109242,0.65
106194967,Ancillary Cost Centers,0,0.0
106190449,Licensed Vocational Nurse,175829,2.99
106190754,Education Cost Centers,79201,0.52
106371394,Administrative Services Cost Centers,209537,3.67
106191227,Other,1608778,9.04
106331216,Contracted Registry Nursing,11477,0.27
106190455,Daily Cost Centers,294739,8.04
106191227,Administrative Services Cost Centers,597149,3.36
106281266,Licensed Vocational Nurse,0,0.0
106190434,Ambulatory Cost Centers,0,0.0
106454012,Technician & Specialist,0,0.0
106301317,Contracted Registry Nursing,88832,0.83
106331226,Ambulatory Cost Centers,6314,0.67
106190762,Registered Nurse,511232,7.0
106301098,Contracted Registry Nursing,9035,0.11
106342344,General Services Cost Centers,487978,12.19
106400548,Other,0,0.0
106191306,Technician & Specialist,585679,7.59
106484044,Contracted Other,0,0.0
106434153,Ancillary Cost Centers,411142,4.82
106190475,Licensed Vocational Nurse,23275,0.84
106190762,Environmental & Food Services,203588,2.82
106190673,Administrative Services Cost Centers,62454,3.35
106150775,Other,0,0.0
106190137,Ancillary Cost Centers,229987,7.28
106361318,Fiscal Services Cost Centers,228456,2.44
106060870,Contracted Registry Nursing,8059,0.83
106214034,General Services Cost Centers,70049,5.73
106190432,Environmental & Food Services,0,0.0
106382715,Management & Supervision,55073,1.79
106540798,Contracted Registry Nursing,34948,0.44
106190159,General Services Cost Centers,124971,5.45
106391042,Daily Cost Centers,774687,7.44
106301155,Daily Cost Centers,290348,7.34
106190681,Licensed Vocational Nurse,266,0.15
106014207,Environmental & Food Services,7908,1.02
106434051,Contracted Registry Nursing,0,0.0
106344114,Clerical & Other Administrative,0,0.0
106190555,Contracted Other,212704,0.56
106010739,Management & Supervision,205117,1.21
106431506,Administrative Services Cost Centers,822158,20.88
106334457,Ancillary Cost Centers,0,0.0
106361246,General Services Cost Centers,2815380,9.82
106484044,Management & Supervision,0,0.0
106281078,Daily Cost Centers,312864,9.14
106274043,Aides & Orderlies,187967,4.0
106430883,Clerical & Other Administrative,1375613,6.53
106410806,Fiscal Services Cost Centers,20622,0.99
106300225,Registered Nurse,584176,8.42
106190150,Daily Cost Centers,129072,2.52
106301279,Daily Cost Centers,1859788,13.08
106390846,Clerical & Other Administrative,291255,4.32
106474007,Registered Nurse,94930,7.97
106301262,Aides & Orderlies,394706,2.94
106190878,Administrative Services Cost Centers,306781,2.45
106190758,Contracted Registry Nursing,41687,0.36
106190240,Fiscal Services Cost Centers,38410,0.71
106190432,Management & Supervision,0,0.0
106204019,Licensed Vocational Nurse,12975,0.12
106390923,Ancillary Cost Centers,368217,7.15
106301175,Environmental & Food Services,22889,0.2
106344114,Environmental & Food Services,0,0.0
106484044,Administrative Services Cost Centers,132471,8.95
106190547,Clerical & Other Administrative,127745,5.27
106571086,Daily Cost Centers,202694,5.04
106190307,Management & Supervision,109577,3.2
106190521,Aides & Orderlies,116367,1.86
106231396,Administrative Services Cost Centers,108189,3.89
106190859,General Services Cost Centers,187399,3.2
106331293,Fiscal Services Cost Centers,125039,2.65
106410891,Contracted Registry Nursing,242,0.01
106201281,Management & Supervision,117308,2.52
106040962,Education Cost Centers,0,0.0
106454013,Administrative Services Cost Centers,18007,11.31
106301342,Management & Supervision,465351,3.43
106240942,Licensed Vocational Nurse,51172,0.7
106014226,Contracted Registry Nursing,0,0.0
106444013,Registered Nurse,342989,9.85
106400683,Ancillary Cost Centers,0,0.0
106344017,Contracted Other,0,0.0
106420522,Other,0,0.0
106370787,Technician & Specialist,109044,6.51
106070990,Technician & Specialist,0,0.0
106380939,Administrative Services Cost Centers,470264,2.13
106370780,Clerical & Other Administrative,639453,5.64
106410891,Fiscal Services Cost Centers,43249,0.93
106361370,Aides & Orderlies,44088,1.28
106190163,Management & Supervision,39800,1.06
106342392,Aides & Orderlies,0,0.0
106070904,Education Cost Centers,0,0.0
106341051,Contracted Registry Nursing,51516,0.23
106190034,Administrative Services Cost Centers,428399,3.05
106301140,Clerical & Other Administrative,118203,3.89
106420493,Daily Cost Centers,604593,5.66
106370780,Administrative Services Cost Centers,390618,3.3
106490964,Clerical & Other Administrative,118887,5.52
106100717,Ancillary Cost Centers,2345017,7.21
106190429,Registered Nurse,1657169,12.73
106380868,Daily Cost Centers,79100,6.59
106190176,Ancillary Cost Centers,1032600,10.02
106430905,Ambulatory Cost Centers,1488186,6.52
106190307,Ancillary Cost Centers,210203,6.01
106190541,Management & Supervision,37067,7.28
106190200,General Services Cost Centers,125870,2.0
106500954,Technician & Specialist,35929,6.1
106121002,Administrative Services Cost Centers,61601,2.59
106171395,Ambulatory Cost Centers,95443,4.82
106331312,Technician & Specialist,329185,2.56
106500967,Aides & Orderlies,95795,0.76
106380965,Ancillary Cost Centers,404845,7.92
106361110,Technician & Specialist,35820,1.02
106410782,Licensed Vocational Nurse,116953,0.43
106474007,Daily Cost Centers,87977,6.93
106430883,Clerical & Other Administrative,1442152,6.51
106250955,Ancillary Cost Centers,5294,0.42
106150737,Ancillary Cost Centers,47634,0.88
106150808,Administrative Services Cost Centers,30589,0.69
106361339,Ancillary Cost Centers,736112,8.21
106304113,Contracted Other,0,0.0
106191216,Ancillary Cost Centers,185287,5.21
106104023,Contracted Registry Nursing,0,0.0
106301380,Administrative Services Cost Centers,149604,4.41
106104062,Clerical & Other Administrative,0,0.0
106301304,Registered Nurse,0,0.0
106430779,Other,0,0.0
106150788,Licensed Vocational Nurse,15475,0.15
106190587,Ancillary Cost Centers,234056,4.09
106400524,Other,8043,0.22
106190315,Other,0,0.0
106291053,Ancillary Cost Centers,202101,5.06
106540816,Daily Cost Centers,238982,6.2
106560203,Technician & Specialist,14940,0.63
106560525,Contracted Registry Nursing,21833,0.49
106370721,General Services Cost Centers,54826,3.13
106190052,Other,0,0.0
106391056,Contracted Registry Nursing,4633,0.17
106301155,Fiscal Services Cost Centers,43815,1.08
106150722,Contracted Other,0,0.0
106380960,Administrative Services Cost Centers,129233,2.45
106334487,Fiscal Services Cost Centers,288643,1.82
106371394,Aides & Orderlies,101658,1.78
106190756,Clerical & Other Administrative,911144,12.1
106491338,Administrative Services Cost Centers,52351,6.32
106504038,Daily Cost Centers,34118,4.87
106392232,Aides & Orderlies,17673,1.54
106301234,Daily Cost Centers,234391,9.8
106380964,Contracted Registry Nursing,12769,0.23
106201281,Registered Nurse,280272,6.18
106444013,Daily Cost Centers,206808,6.75
106010739,Fiscal Services Cost Centers,65620,0.38
106380842,Fiscal Services Cost Centers,5584,0.04
106141338,Management & Supervision,37420,1.43
106010805,Ancillary Cost Centers,544921,6.23
106361144,Aides & Orderlies,77689,3.14
106344029,Registered Nurse,304206,8.39
106070990,Licensed Vocational Nurse,15382,0.26
106331312,Clerical & Other Administrative,278006,2.05
106214034,Contracted Other,6464,0.53
106141338,Contracted Other,2581,0.1
106514030,Environmental & Food Services,15185,5.54
106190256,Aides & Orderlies,68602,2.08
106190552,Ambulatory Cost Centers,129014,0.36
106141338,Environmental & Food Services,27450,1.05
106010987,Environmental & Food Services,239324,3.1
106371256,Licensed Vocational Nurse,1788,0.03
106301209,Technician & Specialist,136362,6.67
106391010,Daily Cost Centers,560401,9.79
106190883,Administrative Services Cost Centers,89819,1.69
106190587,Technician & Specialist,155499,2.78
106190818,Clerical & Other Administrative,170205,3.07
106074017,Environmental & Food Services,95131,2.77
106190198,Administrative Services Cost Centers,86748,1.42
106410817,Clerical & Other Administrative,350418,2.55
106364231,Other,352040,1.91
106301234,General Services Cost Centers,127644,5.84
106571086,Clerical & Other Administrative,161335,4.01
106190422,Contracted Other,116290,0.73
106190547,Fiscal Services Cost Centers,40812,1.54
106580996,Licensed Vocational Nurse,2200,0.03
106190468,Registered Nurse,247785,5.03
106190796,Other,413070,1.86
106560492,Fiscal Services Cost Centers,11067,0.11
106420522,Environmental & Food Services,9142,1.92
106410806,Daily Cost Centers,355236,16.15
106150782,Daily Cost Centers,151672,6.85
106370782,Ambulatory Cost Centers,703343,3.02
106190045,Management & Supervision,21359,2.37
106434051,Environmental & Food Services,12628,1.38
106050932,Fiscal Services Cost Centers,26927,1.92
106190328,Daily Cost Centers,174469,12.66
106334589,General Services Cost Centers,255281,5.81
106121051,Daily Cost Centers,140337,10.43
106190110,Other,11962,0.17
106370730,General Services Cost Centers,899486,8.38
106301175,Clerical & Other Administrative,458749,3.93
106190380,Contracted Registry Nursing,6301,0.16
106330120,Clerical & Other Administrative,49665,1.21
106190034,Ambulatory Cost Centers,358547,2.82
106190541,Education Cost Centers,0,0.0
106100697,Contracted Registry Nursing,38206,0.68
106301097,Other,34944,2.28
106040875,Licensed Vocational Nurse,52795,1.26
106211006,Technician & Specialist,610616,9.09
106304460,Clerical & Other Administrative,0,0.0
106370977,Environmental & Food Services,154169,1.51
106400480,Technician & Specialist,172111,6.6
106500852,Contracted Registry Nursing,32726,0.24
106281078,Ambulatory Cost Centers,242077,6.39
106301234,Aides & Orderlies,20668,0.93
106074039,Environmental & Food Services,23130,0.91
106361458,Ancillary Cost Centers,29149,6.59
106430743,Licensed Vocational Nurse,1184,0.24
106190687,Contracted Other,125431,1.34
106392287,Contracted Other,954,0.03
106190857,Technician & Specialist,37442,3.39
106190462,Environmental & Food Services,23908,1.22
106013687,Clerical & Other Administrative,5281,0.74
106301304,Daily Cost Centers,0,0.0
106190432,General Services Cost Centers,273379,6.74
106454013,Education Cost Centers,0,0.0
106013687,Management & Supervision,6632,1.02
106191231,Licensed Vocational Nurse,118761,1.13
106334068,Environmental & Food Services,59876,0.72
106040937,Aides & Orderlies,65256,1.17
106370714,Ambulatory Cost Centers,782568,4.58
106414018,Education Cost Centers,0,0.0
106370787,Contracted Registry Nursing,4494,0.27
106196403,Contracted Other,0,0.0
106374055,Contracted Other,45978,0.46
106010937,Technician & Specialist,659469,6.19
106194981,Technician & Specialist,6035,1.06
106420514,Other,180338,1.59
106334018,Fiscal Services Cost Centers,20553,0.79
106090933,Management & Supervision,117391,2.12
106554011,Technician & Specialist,410426,4.52
106010887,Education Cost Centers,0,0.0
106190636,Environmental & Food Services,283171,1.77
106361343,Aides & Orderlies,235122,2.31
106500939,Management & Supervision,184213,1.45
106370787,Registered Nurse,162660,5.05
106370977,Environmental & Food Services,154169,1.51
106430905,Education Cost Centers,1807726,7.92
106150782,Registered Nurse,154228,4.96
106190534,Ancillary Cost Centers,301441,7.06
106454012,Ancillary Cost Centers,65392,2.68
106190517,Ancillary Cost Centers,607751,7.67
106344017,Administrative Services Cost Centers,54658,2.16
106190298,Aides & Orderlies,40263,1.32
106074017,Administrative Services Cost Centers,89529,2.95
106190708,Administrative Services Cost Centers,55545,2.09
106100899,Other,143791,0.91
106334048,Registered Nurse,303174,15.7
106190034,Education Cost Centers,0,0.0
106190125,Contracted Registry Nursing,54131,0.55
106010846,Other,417693,2.46
106291053,Contracted Other,9523,0.21
106190305,Aides & Orderlies,75551,2.78
106190883,Environmental & Food Services,65107,1.23
106371256,Other,536949,8.81
106301262,Registered Nurse,1164104,8.39
106190522,Fiscal Services Cost Centers,128776,1.9
106311000,Aides & Orderlies,282782,2.1
106190305,General Services Cost Centers,59680,2.18
106104023,Daily Cost Centers,54537,2.65
106374049,Environmental & Food Services,2065,0.28
106420491,Aides & Orderlies,112597,1.18
106560481,Management & Supervision,226698,2.6
106491001,Administrative Services Cost Centers,35390,1.76
106190196,Ancillary Cost Centers,110092,4.61
106070988,Technician & Specialist,1489409,12.63
106500852,Contracted Other,13323,0.08
106564121,Education Cost Centers,0,0.0
106361266,General Services Cost Centers,36299,1.28
106380842,Ancillary Cost Centers,39833,0.31
106190958,Daily Cost Centers,0,0.0
106321016,Contracted Other,1393,0.05
106071018,Fiscal Services Cost Centers,0,0.0
