facility_id,position,productive_hours,productive_hours_per_patient
106060870,Contracted Registry Nursing,16849,1.81
106540798,Ambulatory Cost Centers,151498,2.02
106400548,Administrative Services Cost Centers,75107,2.23
106500852,Other,9300,0.06
106361166,Contracted Registry Nursing,6427,0.32
106381154,Education Cost Centers,147410,0.51
106171049,Technician & Specialist,127447,6.16
106150808,Management & Supervision,24312,0.48
106070988,Registered Nurse,1248029,11.09
106160702,Technician & Specialist,35003,4.1
106190184,Other,91570,1.28
106190017,Technician & Specialist,189515,4.58
106430779,Daily Cost Centers,1073612,9.23
106344188,Ancillary Cost Centers,0,0.0
106361768,Technician & Specialist,0,0.0
106560203,Aides & Orderlies,80201,3.21
106190756,General Services Cost Centers,312934,4.56
106361246,Contracted Registry Nursing,75975,0.27
106454012,Licensed Vocational Nurse,59781,2.13
106521041,Education Cost Centers,0,0.0
106334589,Clerical & Other Administrative,85595,6.01
106040875,General Services Cost Centers,255673,5.68
106190782,Contracted Registry Nursing,2148,0.14
106190754,Clerical & Other Administrative,514512,3.68
106331194,Clerical & Other Administrative,187193,2.44
106190198,Contracted Other,4180,0.07
106190150,Ambulatory Cost Centers,19656,0.35
106310791,Technician & Specialist,229069,9.09
106304079,Fiscal Services Cost Centers,14692,0.98
106190017,Education Cost Centers,0,0.0
106361110,Management & Supervision,32849,0.83
106010856,Licensed Vocational Nurse,74480,1.06
106040937,Education Cost Centers,0,0.0
106491267,Ancillary Cost Centers,0,0.0
106361458,Other,0,0.0
106190148,Management & Supervision,135399,1.66
106380939,Fiscal Services Cost Centers,408664,1.87
106210993,Fiscal Services Cost Centers,6587,0.34
106370689,Other,43945,0.63
106370780,Licensed Vocational Nurse,29656,0.27
106500852,Other,32338,0.23
106191306,Licensed Vocational Nurse,122554,1.73
106334589,Contracted Registry Nursing,0,0.0
106190636,General Services Cost Centers,780918,4.89
106361166,Education Cost Centers,0,0.0
106010782,Ancillary Cost Centers,0,0.0
106154147,General Services Cost Centers,4444,1.38
106190298,Ancillary Cost Centers,214466,6.7
106334048,Licensed Vocational Nurse,5802,0.46
106370689,Administrative Services Cost Centers,51003,0.73
106361223,Education Cost Centers,70684,0.67
106350784,Aides & Orderlies,146464,1.6
106190017,Fiscal Services Cost Centers,73490,1.75
106540816,Contracted Other,959,0.02
106340950,Ancillary Cost Centers,830795,6.12
106154022,Education Cost Centers,0,0.0
106281047,Ambulatory Cost Centers,153265,2.05
106191450,Registered Nurse,811910,15.82
106491267,Education Cost Centers,0,0.0
106340947,Aides & Orderlies,106789,0.96
106444012,Registered Nurse,135613,11.46
106301379,Contracted Other,1704,0.04
106392232,Other,0,0.0
106090793,Technician & Specialist,260655,4.42
106434051,Management & Supervision,8675,0.98
106301781,Contracted Registry Nursing,0,0.0
106270744,Clerical & Other Administrative,471448,6.14
106420483,Education Cost Centers,0,0.0
106361343,Licensed Vocational Nurse,4951,0.05
106010856,Contracted Registry Nursing,55265,0.79
106104023,Management & Supervision,224623,10.9
106400548,Administrative Services Cost Centers,74614,2.19
106540798,Daily Cost Centers,406440,5.21
106301342,Management & Supervision,473124,3.46
106190878,Daily Cost Centers,1084608,8.26
106190045,Daily Cost Centers,19165,2.12
106474007,Licensed Vocational Nurse,58025,4.87
106190587,Environmental & Food Services,16303,0.29
106374055,Ambulatory Cost Centers,90008,0.92
106190066,Aides & Orderlies,55529,1.67
106381154,Daily Cost Centers,3229674,11.24
106190470,Administrative Services Cost Centers,382177,2.87
106410782,Other,195392,0.72
106191306,Contracted Registry Nursing,0,0.0
106434220,Technician & Specialist,9436,2.08
106190712,Contracted Other,0,0.0
106190243,Management & Supervision,112721,1.71
106220733,Other,12678,0.3
106190468,Other,0,0.0
106380857,Education Cost Centers,160207,2.64
106370744,General Services Cost Centers,757951,4.15
106560525,Daily Cost Centers,539602,11.71
106010967,Technician & Specialist,334406,6.41
106514037,Education Cost Centers,0,0.0
106574010,Ancillary Cost Centers,243730,13.77
106414018,Daily Cost Centers,9622,7.41
106194981,Contracted Other,2144,0.38
106191216,Clerical & Other Administrative,221261,7.55
106190673,Education Cost Centers,0,0.0
106370875,General Services Cost Centers,199387,1.51
106104062,Contracted Other,2882,0.12
106190430,Clerical & Other Administrative,0,0.0
106500939,Education Cost Centers,0,0.0
106196403,Ancillary Cost Centers,321242,4.62
106362041,Fiscal Services Cost Centers,80377,0.94
106190382,Ancillary Cost Centers,580477,5.28
106190392,Education Cost Centers,15100,0.16
106204019,Environmental & Food Services,175761,1.62
106190429,Management & Supervision,0,0.0
106430763,Fiscal Services Cost Centers,199670,1.44
106190468,General Services Cost Centers,213549,4.34
106374049,Daily Cost Centers,17028,2.27
106340947,General Services Cost Centers,544964,4.74
106100717,Clerical & Other Administrative,1091597,3.46
106190382,Contracted Other,272630,2.48
106150706,Registered Nurse,183957,3.79
106274043,Licensed Vocational Nurse,9273,0.2
106321016,Ambulatory Cost Centers,37794,1.58
106070924,Environmental & Food Services,257358,3.26
106374084,Licensed Vocational Nurse,2952,0.35
106331288,Ambulatory Cost Centers,30418,3.24
106531059,Administrative Services Cost Centers,25944,1.14
106190524,Daily Cost Centers,313915,7.05
106010887,Ancillary Cost Centers,55621,3.41
106301234,Ambulatory Cost Centers,58645,2.65
106121031,Clerical & Other Administrative,15562,1.12
106374024,Aides & Orderlies,103248,3.42
106190949,Environmental & Food Services,0,0.0
106190636,Ambulatory Cost Centers,216472,1.41
106190529,Ancillary Cost Centers,537247,5.42
106190240,Contracted Registry Nursing,45878,0.85
106301379,Daily Cost Centers,465742,10.78
106150736,Ancillary Cost Centers,568108,7.01
106190631,Technician & Specialist,1237604,9.27
106370714,Clerical & Other Administrative,875598,5.13
106150775,Education Cost Centers,0,0.0
106244027,Daily Cost Centers,0,0.0
106301297,Technician & Specialist,174712,6.86
106190766,Clerical & Other Administrative,81340,4.46
106150736,Aides & Orderlies,226503,2.68
106380929,Technician & Specialist,2363282,9.3
106371256,Licensed Vocational Nurse,1692,0.03
106394003,Environmental & Food Services,0,0.0
106440755,Ancillary Cost Centers,526749,6.52
106196168,Ambulatory Cost Centers,565394,5.51
106044006,Environmental & Food Services,0,0.0
106331164,Other,8649,0.08
106190017,Aides & Orderlies,109245,2.95
106190541,Contracted Registry Nursing,150,0.01
106190680,Environmental & Food Services,117685,1.19
106190673,Licensed Vocational Nurse,19155,0.88
106364188,Administrative Services Cost Centers,67020,3.71
106190431,Environmental & Food Services,0,0.0
106301380,Administrative Services Cost Centers,149604,4.41
106074097,General Services Cost Centers,396724,13.56
106301340,Ancillary Cost Centers,2006963,13.58
106450949,Ambulatory Cost Centers,384042,4.61
106514030,Aides & Orderlies,5601,1.88
106334025,Daily Cost Centers,859479,15.42
106100899,Other,285583,1.89
106490919,General Services Cost Centers,196736,5.69
106331216,Daily Cost Centers,297775,8.0
106150808,Management & Supervision,23566,0.42
106190081,Licensed Vocational Nurse,27146,0.5
106394009,Clerical & Other Administrative,0,0.0
106190958,Daily Cost Centers,0,0.0
106190587,Ambulatory Cost Centers,82944,1.55
106270777,Environmental & Food Services,84737,1.38
106220733,Administrative Services Cost Centers,32595,0.79
106331164,Education Cost Centers,0,0.0
106364121,Licensed Vocational Nurse,0,0.0
106531059,Contracted Other,117,0.01
106230949,Administrative Services Cost Centers,47806,5.0
106190587,Contracted Other,197790,3.54
106331288,Contracted Other,317,0.03
106160787,Technician & Specialist,153257,4.56
106190315,Education Cost Centers,0,0.0
106344011,Management & Supervision,0,0.0
106571086,Other,71008,1.76
106331326,Contracted Registry Nursing,5475,0.2
106491001,General Services Cost Centers,110656,6.09
106364050,Other,93732,2.75
106190758,Licensed Vocational Nurse,37104,0.32
106560501,Contracted Other,4047,0.09
106344188,Administrative Services Cost Centers,8308,1.47
106430837,Fiscal Services Cost Centers,51705,0.65
106190854,Other,5834,0.13
106071018,Aides & Orderlies,186740,2.94
106342344,Environmental & Food Services,0,0.0
106394003,Registered Nurse,0,0.0
106190052,Contracted Registry Nursing,10955,0.44
106190758,Contracted Other,9802,0.09
106560501,Registered Nurse,89116,1.99
106190163,Contracted Registry Nursing,0,0.0
106190524,Aides & Orderlies,84748,1.85
106370705,Ancillary Cost Centers,155985,2.63
106514001,Ancillary Cost Centers,0,0.0
106214034,Management & Supervision,29817,2.44
106210992,Aides & Orderlies,79392,4.25
106196404,Aides & Orderlies,384367,4.46
106370771,Administrative Services Cost Centers,419816,4.09
106190547,Clerical & Other Administrative,109299,4.46
106390846,Technician & Specialist,280980,5.9
106044006,Clerical & Other Administrative,0,0.0
106334589,Licensed Vocational Nurse,0,0.0
106430883,Fiscal Services Cost Centers,410467,1.88
106301127,Education Cost Centers,0,0.0
106300225,Environmental & Food Services,221551,3.21
106341051,Administrative Services Cost Centers,546665,2.46
106190422,Ancillary Cost Centers,1625732,10.6
106334487,Fiscal Services Cost Centers,341854,2.13
106374049,Contracted Registry Nursing,5,0.0
106010776,Fiscal Services Cost Centers,175416,2.3
106344017,Daily Cost Centers,134086,5.99
106034002,Contracted Other,5921,0.37
106310791,Clerical & Other Administrative,124314,4.64
106270777,Environmental & Food Services,70667,1.16
106010967,Aides & Orderlies,101311,1.94
106130760,General Services Cost Centers,186251,4.19
106220733,Fiscal Services Cost Centers,30115,0.79
106130760,Environmental & Food Services,108857,2.73
106364014,Clerical & Other Administrative,75347,2.05
106190052,Environmental & Food Services,31173,1.3
106190878,Clerical & Other Administrative,432219,3.29
106434138,Technician & Specialist,162116,6.87
106100005,Management & Supervision,105165,1.7
106231013,Contracted Other,47,0.0
106190125,Registered Nurse,782967,7.71
106361274,Technician & Specialist,126381,4.38
106454012,Contracted Registry Nursing,980,0.03
106150782,Management & Supervision,61556,2.78
106150706,Other,6517,0.13
106382715,Environmental & Food Services,58489,1.86
106060870,Contracted Registry Nursing,39870,3.83
106560492,Licensed Vocational Nurse,9355,0.09
106190857,Daily Cost Centers,66355,5.04
106190315,Environmental & Food Services,55380,0.76
106150808,Registered Nurse,40758,0.83
106480989,Licensed Vocational Nurse,37393,0.69
106231013,Management & Supervision,77707,5.1
106490964,Clerical & Other Administrative,101625,4.47
106010846,Ambulatory Cost Centers,1023034,5.96
106190687,Aides & Orderlies,426248,4.43
106190148,General Services Cost Centers,228964,2.61
106190500,Education Cost Centers,0,0.0
106150788,Licensed Vocational Nurse,20045,0.23
106491001,Contracted Registry Nursing,3258,0.17
106190434,Licensed Vocational Nurse,568,0.01
106190883,Registered Nurse,361759,7.36
106364144,Contracted Registry Nursing,7403,0.2
106190317,Registered Nurse,14967,0.6
106194219,Technician & Specialist,685735,8.98
106374084,Management & Supervision,6664,0.79
106190754,Aides & Orderlies,222997,1.59
106190708,Clerical & Other Administrative,126060,4.72
106334025,Fiscal Services Cost Centers,44102,0.95
106494019,Registered Nurse,90556,3.47
106400480,Clerical & Other Administrative,125580,4.86
106314029,Administrative Services Cost Centers,6545,1.25
106364014,General Services Cost Centers,37631,1.03
106010776,Ambulatory Cost Centers,455462,5.53
106044006,Administrative Services Cost Centers,0,0.0
106400683,Management & Supervision,0,0.0
106281047,Fiscal Services Cost Centers,146272,1.95
106504038,Licensed Vocational Nurse,0,0.0
106190137,Environmental & Food Services,25940,0.81
106013687,Other,0,0.0
106554011,Administrative Services Cost Centers,149072,1.74
106334457,Technician & Specialist,19091,3.94
106500867,Ambulatory Cost Centers,212360,1.45
106314029,Contracted Registry Nursing,0,0.0
106450936,Aides & Orderlies,96409,1.29
106190525,Environmental & Food Services,78369,0.56
106514001,Technician & Specialist,0,0.0
106190958,Registered Nurse,0,0.0
106270777,Ancillary Cost Centers,139145,2.27
106331312,Licensed Vocational Nurse,6184,0.04
106190432,Other,665134,15.23
106141338,Contracted Registry Nursing,3829,0.16
106344011,Registered Nurse,0,0.0
106362041,Registered Nurse,214286,2.45
106190630,Daily Cost Centers,1519603,10.8
106196035,Technician & Specialist,0,0.0
106500939,Other,9627,0.07
106190034,Contracted Registry Nursing,19258,0.14
106560492,Contracted Registry Nursing,78354,0.77
106190930,General Services Cost Centers,64054,2.27
106201281,Aides & Orderlies,163551,4.08
106304460,Ambulatory Cost Centers,0,0.0
106190766,Fiscal Services Cost Centers,43144,2.16
106574010,Contracted Registry Nursing,14860,0.81
106361458,Registered Nurse,32137,5.97
106430837,Contracted Registry Nursing,13889,0.16
106410806,Licensed Vocational Nurse,31563,1.64
106370787,Registered Nurse,183378,5.61
106521041,General Services Cost Centers,134272,6.28
106301379,Registered Nurse,327434,7.74
106124004,Administrative Services Cost Centers,0,0.0
106070988,Ancillary Cost Centers,1901402,15.89
106171049,Contracted Registry Nursing,11553,0.56
106301097,Contracted Registry Nursing,1569,0.1
106190382,Fiscal Services Cost Centers,146249,1.2
106500939,Ancillary Cost Centers,1124240,8.05
106370705,Registered Nurse,140163,2.51
106370694,Other,304640,1.41
106301262,Ambulatory Cost Centers,301131,2.24
106190323,Education Cost Centers,64953,0.45
106190784,Technician & Specialist,103318,4.94
106331226,Contracted Other,0,0.0
106190883,Clerical & Other Administrative,230262,4.47
106454013,Registered Nurse,24330,18.35
106141338,Daily Cost Centers,62816,2.39
106490919,Environmental & Food Services,102073,2.61
106301175,Clerical & Other Administrative,314371,2.73
106190500,Management & Supervision,82009,3.91
106190762,Fiscal Services Cost Centers,106497,1.46
106196403,Ambulatory Cost Centers,3570,0.05
106491267,Ancillary Cost Centers,0,0.0
106190812,Licensed Vocational Nurse,46566,0.51
106334025,Clerical & Other Administrative,0,0.0
106310791,Technician & Specialist,229069,9.09
106301098,Clerical & Other Administrative,449833,5.57
106121002,Contracted Registry Nursing,927,0.04
106474007,Contracted Registry Nursing,0,0.0
106190431,Administrative Services Cost Centers,693126,13.33
106450940,Ambulatory Cost Centers,92663,2.19
106190400,Contracted Other,14256,0.09
106310791,Clerical & Other Administrative,79292,3.04
106481015,Contracted Other,1605,0.07
106150788,Clerical & Other Administrative,342291,3.89
106071018,Education Cost Centers,6772,0.11
106171395,General Services Cost Centers,89832,4.81
106150736,Daily Cost Centers,785082,9.15
106190385,Contracted Registry Nursing,45689,0.42
106560492,Registered Nurse,872869,8.58
106190673,Other,11744,0.63
106190449,Administrative Services Cost Centers,146009,2.43
106191450,Management & Supervision,2656,0.07
106210992,General Services Cost Centers,277679,14.87
106171395,Contracted Registry Nursing,4643,0.27
106334025,Registered Nurse,1061544,18.82
106450949,Administrative Services Cost Centers,229646,2.76
106342344,Registered Nurse,1060372,26.98
