facility_id,position,productive_hours,productive_hours_per_patient
106240942,Administrative Services Cost Centers,240688,3.27
106484028,Ancillary Cost Centers,0,0.0
106190298,Ancillary Cost Centers,199934,6.54
106364144,Ambulatory Cost Centers,115429,3.23
106331216,Education Cost Centers,0,0.0
106071018,Licensed Vocational Nurse,4425,0.07
106100745,Clerical & Other Administrative,15190,2.15
106301317,Ambulatory Cost Centers,456198,4.25
106190449,Ambulatory Cost Centers,0,0.0
106364144,Contracted Other,7036,0.2
106190758,Registered Nurse,1065785,8.57
106500967,Licensed Vocational Nurse,29274,0.26
106010782,General Services Cost Centers,9347,0.94
106301317,Fiscal Services Cost Centers,220836,2.07
106190552,Registered Nurse,48957,0.12
106250956,Contracted Registry Nursing,22119,0.52
106190392,Clerical & Other Administrative,350352,3.46
106100797,Registered Nurse,69799,4.82
106201281,Licensed Vocational Nurse,72204,1.59
106304079,Registered Nurse,49014,3.27
106124004,Clerical & Other Administrative,0,0.0
106190382,Technician & Specialist,156990,1.19
106571086,Licensed Vocational Nurse,7512,0.19
106370780,Aides & Orderlies,316330,2.98
106400683,Other,0,0.0
106191306,Ambulatory Cost Centers,140996,1.83
106150782,Administrative Services Cost Centers,80592,3.81
106300032,Licensed Vocational Nurse,25958,0.3
106301340,Administrative Services Cost Centers,666466,4.51
106190315,Contracted Registry Nursing,0,0.0
106431506,Ambulatory Cost Centers,0,0.0
106344011,Contracted Registry Nursing,0,0.0
106514030,Administrative Services Cost Centers,13518,4.54
106070934,Registered Nurse,414624,9.02
106481015,Education Cost Centers,0,0.0
106040875,Environmental & Food Services,81230,1.81
106301317,General Services Cost Centers,626744,6.41
106105051,Clerical & Other Administrative,0,0.0
106382715,Education Cost Centers,0,0.0
106190232,Education Cost Centers,0,0.0
106361266,Other,6954,0.24
106374049,Ancillary Cost Centers,0,0.0
106190529,Contracted Registry Nursing,32738,0.3
106171395,Environmental & Food Services,59412,3.27
106190198,Contracted Registry Nursing,16303,0.28
106500967,Other,15308,0.12
106434153,Management & Supervision,0,0.0
106191228,Licensed Vocational Nurse,235491,0.85
106190468,Fiscal Services Cost Centers,19571,0.46
106574010,Management & Supervision,60290,3.22
106391010,Technician & Specialist,347711,6.08
106190766,Ancillary Cost Centers,169848,8.44
106400524,Licensed Vocational Nurse,0,0.0
106190883,Aides & Orderlies,69047,1.3
106070934,Management & Supervision,70475,1.51
106361166,Environmental & Food Services,72596,3.62
106194010,Ambulatory Cost Centers,8532,0.29
106361110,General Services Cost Centers,43984,1.11
106331216,Environmental & Food Services,12883,0.32
106350784,Contracted Other,71,0.0
106344017,Management & Supervision,31051,1.41
106190475,Daily Cost Centers,279940,9.6
106301205,Technician & Specialist,1722667,9.11
106190782,Administrative Services Cost Centers,5378,0.34
106304159,Technician & Specialist,136819,17.64
106171049,Administrative Services Cost Centers,60285,3.62
106190045,Registered Nurse,14143,1.49
106370780,Technician & Specialist,865899,7.33
106060870,Clerical & Other Administrative,72823,7.18
106370673,Environmental & Food Services,300501,2.07
106190756,Management & Supervision,169580,2.35
106560525,Ambulatory Cost Centers,118998,3.0
106504038,Ancillary Cost Centers,146483,18.31
106121080,Management & Supervision,228128,4.27
106013619,Registered Nurse,161559,8.49
106190307,Technician & Specialist,142689,4.49
106104047,Ancillary Cost Centers,121169,16.45
106370705,Ancillary Cost Centers,148389,2.65
106370673,Fiscal Services Cost Centers,445689,3.07
106301262,Fiscal Services Cost Centers,204949,1.48
106334018,Management & Supervision,19996,0.77
106304045,Technician & Specialist,352563,11.2
106154160,Ancillary Cost Centers,0,0.0
106190534,Registered Nurse,492459,11.53
106190240,Ancillary Cost Centers,356383,6.72
106410891,Aides & Orderlies,31599,0.68
106190758,Ancillary Cost Centers,1130221,8.88
106430779,Contracted Other,116409,0.94
106104062,Daily Cost Centers,443569,16.33
106304159,Ambulatory Cost Centers,0,0.0
106301234,Clerical & Other Administrative,101599,4.73
106190052,Contracted Other,19190,0.87
106141338,Fiscal Services Cost Centers,16993,0.57
106301304,Ancillary Cost Centers,0,0.0
106301140,Administrative Services Cost Centers,48907,1.61
106184008,Ancillary Cost Centers,98227,8.03
106410891,Fiscal Services Cost Centers,43249,1.27
106560501,Registered Nurse,69739,1.49
106301379,Technician & Specialist,345775,8.5
106361266,Licensed Vocational Nurse,24889,1.02
106190468,Aides & Orderlies,134892,3.18
106104062,General Services Cost Centers,317477,11.16
106481015,Education Cost Centers,0,0.0
106190184,Contracted Other,535,0.01
106374049,Environmental & Food Services,2065,0.28
106361223,Aides & Orderlies,291908,2.7
106231396,Education Cost Centers,0,0.0
106190449,Management & Supervision,207209,3.45
106331152,Ambulatory Cost Centers,182639,2.66
106191227,Management & Supervision,703235,4.02
106190818,Other,10656,0.42
106100697,Technician & Specialist,37937,0.68
106450949,Licensed Vocational Nurse,17697,0.22
106301234,Administrative Services Cost Centers,56658,2.37
106394003,Other,0,0.0
106190475,Fiscal Services Cost Centers,63691,2.12
106141273,Daily Cost Centers,96664,10.55
106034002,Clerical & Other Administrative,120733,7.23
106560838,Management & Supervision,4520,0.64
106310791,Technician & Specialist,232060,8.89
106364014,Contracted Other,0,0.0
106400683,Environmental & Food Services,0,0.0
106331312,Fiscal Services Cost Centers,8433,0.06
106281078,General Services Cost Centers,226466,7.31
106190148,Registered Nurse,818592,9.67
106010856,Management & Supervision,0,0.0
106331288,Aides & Orderlies,11809,1.13
106370730,Education Cost Centers,9006,0.09
106070934,Fiscal Services Cost Centers,27647,0.59
106190818,Environmental & Food Services,0,0.0
106370721,Education Cost Centers,0,0.0
106484044,Fiscal Services Cost Centers,18678,1.26
106410891,Administrative Services Cost Centers,154404,4.54
106190434,Licensed Vocational Nurse,568,0.01
106434220,Administrative Services Cost Centers,6541,1.96
106390846,Other,114332,1.69
106361308,Contracted Registry Nursing,14292,0.17
106190137,Licensed Vocational Nurse,95553,3.13
106250956,Administrative Services Cost Centers,18608,0.43
106014034,Ambulatory Cost Centers,21080,0.6
106100005,Ancillary Cost Centers,528336,8.97
106331226,Registered Nurse,26467,2.8
106444013,Clerical & Other Administrative,132760,4.19
106430905,Environmental & Food Services,835940,3.46
106090933,Fiscal Services Cost Centers,257200,4.65
106560508,Registered Nurse,210976,5.73
106301248,Ambulatory Cost Centers,101911,1.49
106010846,Other,413308,2.42
106370730,Contracted Registry Nursing,122865,1.42
106400466,Ancillary Cost Centers,184776,8.48
106010887,Contracted Registry Nursing,3291,0.17
106480989,Daily Cost Centers,1501114,20.56
106190630,Aides & Orderlies,340109,2.2
106531059,Ambulatory Cost Centers,55902,2.58
106334068,Contracted Other,37178,0.42
106370875,Ambulatory Cost Centers,205139,1.55
106361166,Contracted Registry Nursing,6427,0.32
106571086,Contracted Registry Nursing,4033,0.1
106370759,Contracted Registry Nursing,3303,0.05
106430779,Contracted Registry Nursing,21522,0.18
106274043,Technician & Specialist,273045,5.76
106301098,Licensed Vocational Nurse,9425,0.11
106084001,Ancillary Cost Centers,147194,6.49
106301317,Technician & Specialist,909628,8.48
106190696,Ancillary Cost Centers,131833,2.29
106361166,Licensed Vocational Nurse,21873,1.2
106361339,General Services Cost Centers,365767,4.1
106481015,Fiscal Services Cost Centers,15610,0.67
106361343,Clerical & Other Administrative,408507,4.31
106420514,Environmental & Food Services,451807,3.95
106344029,Management & Supervision,70146,2.02
106370652,Contracted Registry Nursing,47264,0.9
106340951,Other,77082,0.56
106400480,Licensed Vocational Nurse,1087,0.04
106190020,Education Cost Centers,0,0.0
106154147,Technician & Specialist,0,0.0
106400480,Clerical & Other Administrative,125933,4.93
106371256,Contracted Other,3233,0.06
106190796,Technician & Specialist,3827500,16.11
106010967,Aides & Orderlies,40499,1.08
106410782,Technician & Specialist,358000,1.32
106291023,Contracted Registry Nursing,6700,0.16
106196168,Contracted Other,446257,4.65
106105029,Environmental & Food Services,86881,5.07
106540734,Technician & Specialist,1308948,6.03
106344035,Clerical & Other Administrative,14885,1.24
106010937,Aides & Orderlies,228566,2.2
106440755,Daily Cost Centers,647808,7.76
106210992,Aides & Orderlies,79392,4.25
106380865,Contracted Other,3371,0.01
106281078,Licensed Vocational Nurse,30076,0.88
106014226,Aides & Orderlies,30134,9.09
106104023,Ancillary Cost Centers,46408,2.25
106010735,Management & Supervision,63823,1.39
106040802,Education Cost Centers,0,0.0
106391056,Registered Nurse,239549,7.37
106331326,Management & Supervision,59716,2.02
106196035,Aides & Orderlies,74495,1.56
106190243,Registered Nurse,789059,10.99
106380965,Contracted Other,2726,0.05
106240924,Ancillary Cost Centers,101402,6.09
106414018,Daily Cost Centers,3661,3.12
106560481,Contracted Other,32553,0.39
106361308,Other,0,0.0
106400683,Ancillary Cost Centers,0,0.0
106190163,Daily Cost Centers,210529,5.7
106190470,Environmental & Food Services,221057,1.66
106190052,Environmental & Food Services,31195,1.24
106342344,Ambulatory Cost Centers,87961,2.24
106392232,Fiscal Services Cost Centers,19227,1.82
106304460,Administrative Services Cost Centers,19504,1.92
106444013,Registered Nurse,310174,9.99
106470871,Ambulatory Cost Centers,65913,8.7
106121002,Ancillary Cost Centers,206223,8.85
106190392,Other,71250,0.67
106231013,Licensed Vocational Nurse,3204,0.19
106491076,Other,62677,2.49
106250955,Registered Nurse,13729,1.06
106370714,Environmental & Food Services,67994,0.4
106304159,Clerical & Other Administrative,0,0.0
106084001,Daily Cost Centers,116792,5.82
106010937,Education Cost Centers,415310,4.4
106400548,Education Cost Centers,0,0.0
106370782,Technician & Specialist,2150356,7.74
106190468,General Services Cost Centers,213549,4.34
106190758,Licensed Vocational Nurse,22468,0.21
106361339,Other,94805,1.03
106270875,General Services Cost Centers,656305,10.27
106334487,Ancillary Cost Centers,785604,4.96
106392232,Other,923,0.08
106500867,General Services Cost Centers,415829,2.71
106540798,Other,35121,0.44
106400548,Registered Nurse,279295,9.38
106190949,Contracted Other,277995,3.55
106190176,Daily Cost Centers,857652,8.3
106380929,Contracted Registry Nursing,33491,0.14
106331288,Aides & Orderlies,4569,0.52
106340913,Ancillary Cost Centers,272632,6.36
106430905,Registered Nurse,2208399,9.14
106361768,Registered Nurse,0,0.0
106210992,Other,589888,31.59
106190307,General Services Cost Centers,220268,6.3
106010846,Fiscal Services Cost Centers,291686,1.65
106331168,Contracted Other,37676,0.31
106190125,Management & Supervision,166275,1.64
106301304,Ancillary Cost Centers,0,0.0
106331226,Environmental & Food Services,22632,2.95
106190328,Contracted Registry Nursing,0,0.0
106344017,Education Cost Centers,0,0.0
106104089,Environmental & Food Services,5950,1.08
106220733,Contracted Registry Nursing,0,0.0
106190818,Administrative Services Cost Centers,81288,1.75
106190431,Registered Nurse,891921,17.06
106370652,Contracted Registry Nursing,32477,0.81
106121080,Education Cost Centers,0,0.0
106342344,Management & Supervision,0,0.0
106190176,Registered Nurse,833721,7.45
106270875,Contracted Other,5672,0.09
106190681,Ancillary Cost Centers,7372,8.01
106301340,General Services Cost Centers,993862,6.5
106281266,Registered Nurse,0,0.0
106240942,Ambulatory Cost Centers,269603,3.76
106150737,Clerical & Other Administrative,70491,1.3
106150761,General Services Cost Centers,417109,5.02
106190305,Administrative Services Cost Centers,66172,2.43
106334025,Other,1430563,28.6
106150737,Environmental & Food Services,49745,1.05
106190434,Technician & Specialist,0,0.0
106044006,Administrative Services Cost Centers,0,0.0
106240924,Registered Nurse,104484,6.27
106481357,Contracted Other,16316,0.25
106070904,Education Cost Centers,0,0.0
106301262,Registered Nurse,1164104,8.39
106382715,Daily Cost Centers,127183,4.13
106301566,Daily Cost Centers,552508,11.44
106191225,Ambulatory Cost Centers,0,0.0
106560501,Administrative Services Cost Centers,40075,0.85
106301379,Contracted Registry Nursing,25832,0.64
106564121,Ambulatory Cost Centers,0,0.0
106410852,Education Cost Centers,0,0.0
106190017,Registered Nurse,233018,5.82
106380964,Ambulatory Cost Centers,72845,1.41
106410806,Licensed Vocational Nurse,4152,0.2
106074097,Registered Nurse,383995,14.47
106470871,Education Cost Centers,0,0.0
106281047,General Services Cost Centers,303541,4.74
106491076,Education Cost Centers,0,0.0
106150737,Other,1304,0.03
106010937,Environmental & Food Services,369252,3.91
106361323,Technician & Specialist,411158,3.9
106334487,Aides & Orderlies,313413,1.96
106580996,General Services Cost Centers,364039,4.25
106190782,Contracted Other,728284,46.66
106190712,Environmental & Food Services,0,0.0
106410806,General Services Cost Centers,145246,7.54
106044006,Technician & Specialist,0,0.0
106250956,Ancillary Cost Centers,17225,0.4
106074097,Technician & Specialist,0,0.0
106380965,Clerical & Other Administrative,191473,3.34
106010776,Management & Supervision,369775,3.91
106370714,Contracted Registry Nursing,71253,0.43
106240942,Education Cost Centers,74873,1.01
106034002,Fiscal Services Cost Centers,38693,2.32
106424002,Ambulatory Cost Centers,0,0.0
106494019,Contracted Registry Nursing,16860,0.59
106094002,Contracted Other,0,0.0
106410782,Management & Supervision,133181,0.49
106191227,Daily Cost Centers,1583988,9.78
106500852,Administrative Services Cost Centers,300915,1.8
106364014,Other,12320,0.34
106190857,Ancillary Cost Centers,49791,4.51
106361339,Daily Cost Centers,893748,9.7
106121051,Administrative Services Cost Centers,40362,3.26
106514033,Clerical & Other Administrative,0,0.0
106344029,Ancillary Cost Centers,240059,6.62
106301279,Management & Supervision,687453,5.11
106190949,General Services Cost Centers,461534,5.95
106560508,Contracted Registry Nursing,8571,0.23
106190766,Management & Supervision,35539,1.95
106190328,Ambulatory Cost Centers,23062,1.59
106250955,Licensed Vocational Nurse,9238,0.72
106190305,Contracted Registry Nursing,7881,0.29
106364014,Ancillary Cost Centers,5645,0.15
106370652,Ambulatory Cost Centers,82131,1.95
106560473,Ancillary Cost Centers,788614,10.1
106370759,Aides & Orderlies,121431,1.75
106301209,Technician & Specialist,187043,7.83
106331293,Licensed Vocational Nurse,48814,0.96
106431506,Contracted Registry Nursing,27853,0.63
106301188,Ancillary Cost Centers,119962,1.84
106491338,Environmental & Food Services,27355,3.42
106444013,Contracted Registry Nursing,5770,0.19
106130760,Education Cost Centers,0,0.0
106281266,Ambulatory Cost Centers,0,0.0
106010967,Technician & Specialist,390263,7.1
106190034,Aides & Orderlies,445917,3.12
106211006,Technician & Specialist,557614,8.66
106301781,Administrative Services Cost Centers,0,0.0
106371256,Ancillary Cost Centers,734168,14.0
106190708,Daily Cost Centers,305798,11.45
106190053,Contracted Other,38411,0.47
106420522,Contracted Other,0,0.0
106334068,Ancillary Cost Centers,592666,7.13
106190422,Technician & Specialist,1010795,6.36
106190756,Registered Nurse,717304,9.95
106331152,General Services Cost Centers,252409,3.0
106014207,Environmental & Food Services,8177,1.01
106190422,General Services Cost Centers,962990,6.08
